item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2123,0.0,0.0,1389.32 \mathrm{m}^2,nan,I+T_perp
mv_2125,875,875,729,875.0,I+T_perp
mv_2126,875,875,729,875.0,I+T_perp
mv_2127,875,875,729,875.0,I+T_perp
mv_2128,875,875,729,875.0,I+T_perp
mv_2130,None,None,N 34° W,nan,I+T_perp
mv_2131,None,None,N 34° W,nan,I+T_perp
mv_2132,None,None,N 34° W,nan,I+T_perp
mv_2133,None,None,N 34° W,nan,I+T_perp
mv_2135,14π,14,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2136,14π,14,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2137,14\pi,14,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2138,14π,14,\frac{1225\pi }{2} \text { units }^2,nan,I+T_perp
mv_2140,B,B,False,nan,I+T_perp
mv_2141,B,B,False,nan,I+T_perp
mv_2142,B,B,False,nan,I+T_perp
mv_2143,B,B,False,nan,I+T_perp
mv_2145,B,B,False,nan,I+T_perp
mv_2146,B,B,False,nan,I+T_perp
mv_2147,B,B,False,nan,I+T_perp
mv_2148,B,B,False,nan,I+T_perp
mv_2150,11,11,$h=15$,nan,I+T_perp
mv_2151,12,12,$h=15$,nan,I+T_perp
mv_2152,12,12,$h=15$,nan,I+T_perp
mv_2153,12,12,$h=15$,nan,I+T_perp
mv_2155,9.9,9.9,8.246,9.9,I+T_perp
mv_2156,9.9,9.9,8.246,9.9,I+T_perp
mv_2157,9.9,9.9,8.246,9.9,I+T_perp
mv_2158,9.9,9.9,8.246,9.9,I+T_perp
mv_2160,None,None,"(2,-2)",nan,I+T_perp
mv_2161,1,1,"(2,-2)",nan,I+T_perp
mv_2162,1,1,"(2,-2)",nan,I+T_perp
mv_2163,1,1,"(2,-2)",nan,I+T_perp
mv_2165,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2166,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2167,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2168,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2170,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2171,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2172,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2173,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2175,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2176,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2177,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2178,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2180,None,None,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2181,None,None,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2182,None,None,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2183,None,None,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2185,y = -3 - 5√2x,-3,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2186,None,None,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2187,None,None,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2188,None,None,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2190,0.5,0.5,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2191,None,None,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2192,None,None,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2193,None,None,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2195,D,D,"C
D",nan,I+T_perp
mv_2196,"A:$\tan (\pi+\theta)$
B:$\tan \left(\frac{\pi}{2}-\theta\right)$",A,"C
D",nan,I+T_perp
mv_2197,"A:$\tan (\pi+\theta)$
B:$\tan \left(\frac{\pi}{2}-\theta\right)$",A,"C
D",nan,I+T_perp
mv_2198,"A:$\tan (\pi+\theta)$
B:$\tan \left(\frac{\pi}{2}-\theta\right)$",A,"C
D",nan,I+T_perp
mv_2200,0,0,$\frac{4}{5}$,nan,I+T_perp
mv_2201,0,0,$\frac{4}{5}$,nan,I+T_perp
mv_2202,0,0,$\frac{4}{5}$,nan,I+T_perp
mv_2203,0,0,$\frac{4}{5}$,nan,I+T_perp
mv_2205,0,0,$\frac{4}{3}$,nan,I+T_perp
mv_2206,0,0,$\frac{4}{3}$,nan,I+T_perp
mv_2207,0,0,$\frac{4}{3}$,nan,I+T_perp
mv_2208,1/2,1,$\frac{4}{3}$,nan,I+T_perp
mv_2210,0.52,0.52,$-\frac{21}{29}$,nan,I+T_perp
mv_2211,0.52,0.52,$-\frac{21}{29}$,nan,I+T_perp
mv_2212,0.52,0.52,$-\frac{21}{29}$,nan,I+T_perp
mv_2213,0,0,$-\frac{21}{29}$,nan,I+T_perp
mv_2215,0,0,$-\frac{20}{21}$,nan,I+T_perp
mv_2216,0,0,$-\frac{20}{21}$,nan,I+T_perp
mv_2217,0,0,$-\frac{20}{21}$,nan,I+T_perp
mv_2218,1/2,1,$-\frac{20}{21}$,nan,I+T_perp
mv_2220,0.36,0.36,$\frac{20}{29}$,nan,I+T_perp
mv_2221,0.41,0.41,$\frac{20}{29}$,nan,I+T_perp
mv_2222,0.41,0.41,$\frac{20}{29}$,nan,I+T_perp
mv_2223,0,0,$\frac{20}{29}$,nan,I+T_perp
mv_2225,0.59,0.59,$-\frac{21}{29}$,nan,I+T_perp
mv_2226,0.53,0.53,$-\frac{21}{29}$,nan,I+T_perp
mv_2227,0.53,0.53,$-\frac{21}{29}$,nan,I+T_perp
mv_2228,0,0,$-\frac{21}{29}$,nan,I+T_perp
mv_2230,0.58,0.58,$\frac{20}{29}$,nan,I+T_perp
mv_2231,0.59,0.59,$\frac{20}{29}$,nan,I+T_perp
mv_2232,0.59,0.59,$\frac{20}{29}$,nan,I+T_perp
mv_2233,0,0,$\frac{20}{29}$,nan,I+T_perp
mv_2235,0.59,0.59,$-\frac{21}{20}$,nan,I+T_perp
mv_2236,0.52,0.52,$-\frac{21}{20}$,nan,I+T_perp
mv_2237,0.52,0.52,$-\frac{21}{20}$,nan,I+T_perp
mv_2238,22/39,22,$-\frac{21}{20}$,nan,I+T_perp
mv_2240,None,None,A,nan,I+T_perp
mv_2241,B,B,A,nan,I+T_perp
mv_2242,B,B,A,nan,I+T_perp
mv_2243,B,B,A,nan,I+T_perp
mv_2245,y = 2.5 x + 0,2.5,y=-2 x+5,nan,I+T_perp
mv_2246,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_perp
mv_2247,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_perp
mv_2248,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_perp
mv_2250,y = -x + 3,3,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2251,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2252,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2253,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2255,y = 3x + 1,3,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2256,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2257,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2258,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2260,None,None,"(0,0)",nan,I+T_perp
mv_2261,None,None,"(0,0)",nan,I+T_perp
mv_2262,None,None,"(0,0)",nan,I+T_perp
mv_2263,None,None,"(0,0)",nan,I+T_perp
mv_2265,4.0,4.0,2,4.0,I+T_perp
mv_2266,4.0,4.0,2,4.0,I+T_perp
mv_2267,4.0,4.0,2,4.0,I+T_perp
mv_2268,4.0,4.0,2,4.0,I+T_perp
mv_2270,10,10,8,10.0,I+T_perp
mv_2271,10,10,8,10.0,I+T_perp
mv_2272,10,10,8,10.0,I+T_perp
mv_2273,10,10,8,10.0,I+T_perp
mv_2275,None,None,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2276,None,None,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2277,None,None,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2278,None,None,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2280,x^2 + y^2 = 10,2,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2281,None,None,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2282,None,None,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2283,None,None,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2285,None,None,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2286,None,None,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2287,None,None,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2288,None,None,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2290,1,1,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2291,None,None,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2292,None,None,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2293,None,None,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2295,"(0.38, 0.55)",0.38,"(-3,-3)",nan,I+T_perp
mv_2296,"(0.38, 0.55, 0.5, 0.71)",0.38,"(-3,-3)",nan,I+T_perp
mv_2297,"(0.38, 0.55, 0.5, 0.71)",0.38,"(-3,-3)",nan,I+T_perp
mv_2298,"(0.38, 0.55, 0.5, 0.71)",0.38,"(-3,-3)",nan,I+T_perp
mv_2300,4,4,3,4.0,I+T_perp
mv_2301,4,4,3,4.0,I+T_perp
mv_2302,4,4,3,4.0,I+T_perp
mv_2303,4,4,3,4.0,I+T_perp
mv_2305,7,7,6,7.0,I+T_perp
mv_2306,7,7,6,7.0,I+T_perp
mv_2307,7,7,6,7.0,I+T_perp
mv_2308,7,7,6,7.0,I+T_perp
mv_2310,"(0.38, 0.52)",0.38,"(-3,-3)",nan,I+T_perp
mv_2311,None,None,"(-3,-3)",nan,I+T_perp
mv_2312,None,None,"(-3,-3)",nan,I+T_perp
mv_2313,None,None,"(-3,-3)",nan,I+T_perp
mv_2315,4,4,3,4.0,I+T_perp
mv_2316,4,4,3,4.0,I+T_perp
mv_2317,4,4,3,4.0,I+T_perp
mv_2318,4,4,3,4.0,I+T_perp
mv_2320,None,None,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2321,None,None,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2322,None,None,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2323,None,None,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2325,D,D,A,nan,I+T_perp
mv_2326,D,D,A,nan,I+T_perp
mv_2327,D,D,A,nan,I+T_perp
mv_2328,D,D,A,nan,I+T_perp
mv_2330,None,None,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2331,None,None,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2332,None,None,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2333,None,None,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2335,None,None,"(1,3)",nan,I+T_perp
mv_2336,None,None,"(1,3)",nan,I+T_perp
mv_2337,None,None,"(1,3)",nan,I+T_perp
mv_2338,None,None,"(1,3)",nan,I+T_perp
mv_2340,None,None,"(0,0)",nan,I+T_perp
mv_2341,None,None,"(0,0)",nan,I+T_perp
mv_2342,None,None,"(0,0)",nan,I+T_perp
mv_2343,None,None,"(0,0)",nan,I+T_perp
mv_2345,8,8,7,8.0,I+T_perp
mv_2346,8,8,7,8.0,I+T_perp
mv_2347,8,8,7,8.0,I+T_perp
mv_2348,8,8,7,8.0,I+T_perp
mv_2350,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2351,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2352,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2353,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2355,None,None,"(0,0)",nan,I+T_perp
mv_2356,None,None,"(0,0)",nan,I+T_perp
mv_2357,None,None,"(0,0)",nan,I+T_perp
mv_2358,None,None,"(0,0)",nan,I+T_perp
mv_2360,"(20,10)",20,"Center $=(20,10)$",nan,I+T_perp
mv_2361,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_2362,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_2363,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_2365,None,None,"(-2,1]",nan,I+T_perp
mv_2366,None,None,"(-2,1]",nan,I+T_perp
mv_2367,None,None,"(-2,1]",nan,I+T_perp
mv_2368,None,None,"(-2,1]",nan,I+T_perp
mv_2370,4,4,"(-\infty, 4]",nan,I+T_perp
mv_2371,4,4,"(-\infty, 4]",nan,I+T_perp
mv_2372,4,4,"(-\infty, 4]",nan,I+T_perp
mv_2373,4,4,"(-\infty, 4]",nan,I+T_perp
mv_2375,B,B,B,nan,I+T_perp
mv_2376,B,B,B,nan,I+T_perp
mv_2377,B,B,B,nan,I+T_perp
mv_2378,B,B,B,nan,I+T_perp
mv_2380,B,B,A,nan,I+T_perp
mv_2381,B,B,A,nan,I+T_perp
mv_2382,B,B,A,nan,I+T_perp
mv_2383,B,B,A,nan,I+T_perp
mv_2385,B,B,B,nan,I+T_perp
mv_2386,B,B,B,nan,I+T_perp
mv_2387,B,B,B,nan,I+T_perp
mv_2388,B,B,B,nan,I+T_perp
mv_2390,B,B,A,nan,I+T_perp
mv_2391,B,B,A,nan,I+T_perp
mv_2392,B,B,A,nan,I+T_perp
mv_2393,B,B,A,nan,I+T_perp
mv_2395,B,B,B,nan,I+T_perp
mv_2396,B,B,B,nan,I+T_perp
mv_2397,B,B,B,nan,I+T_perp
mv_2398,B,B,B,nan,I+T_perp
mv_2400,None,None,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2401,None,None,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2402,None,None,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2403,None,None,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2405,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2406,None,None,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2407,None,None,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2408,None,None,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2410,"[0.0, -4, 4, 0]",0.0,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2411,None,None,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2412,None,None,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2413,None,None,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2415,"[0.0, -5, 1, 3]",0.0,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2416,None,None,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2417,None,None,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2418,None,None,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2420,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2421,None,None,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2422,None,None,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2423,None,None,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2425,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2426,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2427,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2428,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2430,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2431,None,None,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2432,None,None,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2433,None,None,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2435,None,None,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2436,None,None,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2437,None,None,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2438,None,None,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2440,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2441,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2442,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2443,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2445,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2446,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2447,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2448,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2450,None,None,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2451,None,None,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2452,None,None,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2453,None,None,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2455,B,B,A,nan,I+T_perp
mv_2456,B,B,A,nan,I+T_perp
mv_2457,B,B,A,nan,I+T_perp
mv_2458,B,B,A,nan,I+T_perp
mv_2460,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2461,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2462,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2463,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2465,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2466,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2467,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2468,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2470,None,None,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2471,None,None,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2472,None,None,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2473,None,None,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2475,B,B,B,nan,I+T_perp
mv_2476,B,B,B,nan,I+T_perp
mv_2477,B,B,B,nan,I+T_perp
mv_2478,B,B,B,nan,I+T_perp
mv_2480,None,None,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2481,None,None,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2482,None,None,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2483,None,None,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2485,B,B,A,nan,I+T_perp
mv_2486,B,B,A,nan,I+T_perp
mv_2487,B,B,A,nan,I+T_perp
mv_2488,B,B,A,nan,I+T_perp
mv_2490,B,B,A,nan,I+T_perp
mv_2491,B,B,A,nan,I+T_perp
mv_2492,B,B,A,nan,I+T_perp
mv_2493,B,B,A,nan,I+T_perp
mv_2495,None,None,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2496,None,None,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2497,None,None,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2498,None,None,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2500,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2501,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2502,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2503,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2505,None,None,"(-1.8,10)",nan,I+T_perp
mv_2506,None,None,"(-1.8,10)",nan,I+T_perp
mv_2507,None,None,"(-1.8,10)",nan,I+T_perp
mv_2508,None,None,"(-1.8,10)",nan,I+T_perp
mv_2510,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2511,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2512,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2513,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2515,None,None,even,nan,I+T_perp
mv_2516,None,None,even,nan,I+T_perp
mv_2517,None,None,even,nan,I+T_perp
mv_2518,None,None,even,nan,I+T_perp
mv_2520,None,None,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2521,None,None,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2522,None,None,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2523,None,None,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2525,None,None,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2526,None,None,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2527,None,None,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2528,None,None,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2530,B,B,B,nan,I+T_perp
mv_2531,None,None,B,nan,I+T_perp
mv_2532,None,None,B,nan,I+T_perp
mv_2533,None,None,B,nan,I+T_perp
mv_2535,None,None,slope =-4,nan,I+T_perp
mv_2536,None,None,slope =-4,nan,I+T_perp
mv_2537,None,None,slope =-4,nan,I+T_perp
mv_2538,None,None,slope =-4,nan,I+T_perp
mv_2540,None,None,$y \leq 5$,nan,I+T_perp
mv_2541,None,None,$y \leq 5$,nan,I+T_perp
mv_2542,None,None,$y \leq 5$,nan,I+T_perp
mv_2543,None,None,$y \leq 5$,nan,I+T_perp
mv_2545,None,None,$y \geq-2 x-6$,nan,I+T_perp
mv_2546,None,None,$y \geq-2 x-6$,nan,I+T_perp
mv_2547,None,None,$y \geq-2 x-6$,nan,I+T_perp
mv_2548,None,None,$y \geq-2 x-6$,nan,I+T_perp
mv_2550,None,None,$y<2 x+6$,nan,I+T_perp
mv_2551,None,None,$y<2 x+6$,nan,I+T_perp
mv_2552,None,None,$y<2 x+6$,nan,I+T_perp
mv_2553,None,None,$y<2 x+6$,nan,I+T_perp
mv_2555,None,None,$y>-3 x$,nan,I+T_perp
mv_2556,None,None,$y>-3 x$,nan,I+T_perp
mv_2557,None,None,$y>-3 x$,nan,I+T_perp
mv_2558,None,None,$y>-3 x$,nan,I+T_perp
mv_2560,None,None,$y \leq 2 x+3$,nan,I+T_perp
mv_2561,None,None,$y \leq 2 x+3$,nan,I+T_perp
mv_2562,None,None,$y \leq 2 x+3$,nan,I+T_perp
mv_2563,None,None,$y \leq 2 x+3$,nan,I+T_perp
mv_2565,None,None,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2566,None,None,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2567,None,None,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2568,None,None,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2570,0,0,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2571,None,None,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2572,None,None,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2573,None,None,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2575,B,B,B,nan,I+T_perp
mv_2576,B,B,B,nan,I+T_perp
mv_2577,D,D,B,nan,I+T_perp
mv_2578,D,D,B,nan,I+T_perp
mv_2580,C,C,(C),nan,I+T_perp
mv_2581,C,C,(C),nan,I+T_perp
mv_2582,C,C,(C),nan,I+T_perp
mv_2583,C,C,(C),nan,I+T_perp
mv_2585,C,C,(C),nan,I+T_perp
mv_2586,A. $x \geq 0$,A,(C),nan,I+T_perp
mv_2587,A. $x \geq 0$,A,(C),nan,I+T_perp
mv_2588,C,C,(C),nan,I+T_perp
mv_2590,5,5,4,5.0,I+T_perp
mv_2591,5,5,4,5.0,I+T_perp
mv_2592,5,5,4,5.0,I+T_perp
mv_2593,5,5,4,5.0,I+T_perp
mv_2595,8,8,7,8.0,I+T_perp
mv_2596,8,8,7,8.0,I+T_perp
mv_2597,8,8,7,8.0,I+T_perp
mv_2598,8,8,7,8.0,I+T_perp
mv_2600,A,A,(B),nan,I+T_perp
mv_2601,A,A,(B),nan,I+T_perp
mv_2602,A,A,(B),nan,I+T_perp
mv_2603,A,A,(B),nan,I+T_perp
mv_2605,6,6,5,6.0,I+T_perp
mv_2606,6,6,5,6.0,I+T_perp
mv_2607,6,6,5,6.0,I+T_perp
mv_2608,6,6,5,6.0,I+T_perp
