item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2146,A. False,A,False,nan,I+T_masked
mv_2147,A. False,A,False,nan,I+T_masked
mv_2148,A. False,A,False,nan,I+T_masked
mv_2150,15,15,$h=15$,nan,I+T_masked
mv_2151,15,15,$h=15$,nan,I+T_masked
mv_2152,15,15,$h=15$,nan,I+T_masked
mv_2153,15,15,$h=15$,nan,I+T_masked
mv_2155,3.606,3.606,8.246,9.9,I+T_masked
mv_2156,3.606,3.606,8.246,9.9,I+T_masked
mv_2157,3.606,3.606,8.246,9.9,I+T_masked
mv_2158,3.606,3.606,8.246,9.9,I+T_masked
mv_2160,C,C,"(2,-2)",nan,I+T_masked
mv_2161,"(2, 2)",2,"(2,-2)",nan,I+T_masked
mv_2162,"(2, 2)",2,"(2,-2)",nan,I+T_masked
mv_2163,"(2, 2)",2,"(2,-2)",nan,I+T_masked
mv_2165,C,C,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2166,$\dfrac{x^2}{64} + \dfrac{y^2}{4} = 1$,2,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2167,$\dfrac{x^2}{64} + \dfrac{y^2}{4} = 1$,2,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2168,$\dfrac{x^2}{64} + \dfrac{y^2}{4} = 1$,2,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2170,C,C,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2171,$\dfrac{x^2}{4}+\dfrac{y^2}{25}=1$,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2172,$\dfrac{x^2}{4}+\dfrac{y^2}{25}=1$,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2173,$\dfrac{x^2}{4}+\dfrac{y^2}{25}=1$,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2175,A,A,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2176,$\frac{x^2}{16}-\frac{y^2}{4}=1$,2,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2177,y = x,y,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2178,$\frac{x^2}{16}-\frac{y^2}{4}=1$,2,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2180,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2181,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2182,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2183,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2185,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2186,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2187,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2188,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2190,C,C,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2191,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2192,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2193,"$(1,1)$",1,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2195,A,A,"C
D",nan,I+T_masked
mv_2196,B/C,B,"C
D",nan,I+T_masked
mv_2197,B/C,B,"C
D",nan,I+T_masked
mv_2198,B/C,B,"C
D",nan,I+T_masked
mv_2200,A,A,$\frac{4}{5}$,nan,I+T_masked
mv_2201,A,A,$\frac{4}{5}$,nan,I+T_masked
mv_2202,A,A,$\frac{4}{5}$,nan,I+T_masked
mv_2203,C,C,$\frac{4}{5}$,nan,I+T_masked
mv_2205,$\frac{1}{\sqrt{3}}$,1,$\frac{4}{3}$,nan,I+T_masked
mv_2206,$\frac{1}{\sqrt{3}}$,1,$\frac{4}{3}$,nan,I+T_masked
mv_2207,$\frac{1}{\sqrt{3}}$,1,$\frac{4}{3}$,nan,I+T_masked
mv_2208,$\frac{4}{3}$,4,$\frac{4}{3}$,nan,I+T_masked
mv_2210,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2211,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2212,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2213,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2215,$\frac{[NUM]}{[NUM]}$,$\frac{[NUM]}{[NUM]}$,$-\frac{20}{21}$,nan,I+T_masked
mv_2216,$\frac{1}{\sqrt{3}}$,1,$-\frac{20}{21}$,nan,I+T_masked
mv_2217,$\frac{1}{\sqrt{3}}$,1,$-\frac{20}{21}$,nan,I+T_masked
mv_2218,$\frac{20}{21}$,20,$-\frac{20}{21}$,nan,I+T_masked
mv_2220,A,A,$\frac{20}{29}$,nan,I+T_masked
mv_2221,A,A,$\frac{20}{29}$,nan,I+T_masked
mv_2222,A,A,$\frac{20}{29}$,nan,I+T_masked
mv_2223,$\frac{20}{29}$,20,$\frac{20}{29}$,nan,I+T_masked
mv_2225,A,A,$-\frac{21}{29}$,nan,I+T_masked
mv_2226,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2227,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2228,C,C,$-\frac{21}{29}$,nan,I+T_masked
mv_2230,C,C,$\frac{20}{29}$,nan,I+T_masked
mv_2231,C,C,$\frac{20}{29}$,nan,I+T_masked
mv_2232,C,C,$\frac{20}{29}$,nan,I+T_masked
mv_2233,C,C,$\frac{20}{29}$,nan,I+T_masked
mv_2235,-1,-1,$-\frac{21}{20}$,nan,I+T_masked
mv_2236,1,1,$-\frac{21}{20}$,nan,I+T_masked
mv_2237,1,1,$-\frac{21}{20}$,nan,I+T_masked
mv_2238,$\frac{21}{20}$,21,$-\frac{21}{20}$,nan,I+T_masked
mv_2240,A,A,A,nan,I+T_masked
mv_2241,A,A,A,nan,I+T_masked
mv_2242,A,A,A,nan,I+T_masked
mv_2243,A,A,A,nan,I+T_masked
mv_2245,A,A,y=-2 x+5,nan,I+T_masked
mv_2246,C,C,y=-2 x+5,nan,I+T_masked
mv_2247,C,C,y=-2 x+5,nan,I+T_masked
mv_2248,C,C,y=-2 x+5,nan,I+T_masked
mv_2250,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2251,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2252,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2253,y = 1/2x + 1,1,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2255,y = 1x + 1,1,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2256,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2257,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2258,y - 1 = x - 2,1,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2260,"(0, 0)",0,"(0,0)",nan,I+T_masked
mv_2261,"(0, 0)",0,"(0,0)",nan,I+T_masked
mv_2262,"(0, 0)",0,"(0,0)",nan,I+T_masked
mv_2263,"(0, 0)",0,"(0,0)",nan,I+T_masked
mv_2265,2,2,2,4.0,I+T_masked
mv_2266,2,2,2,4.0,I+T_masked
mv_2267,2,2,2,4.0,I+T_masked
mv_2268,2,2,2,4.0,I+T_masked
mv_2270,8,8,8,10.0,I+T_masked
mv_2271,8,8,8,10.0,I+T_masked
mv_2272,8,8,8,10.0,I+T_masked
mv_2273,8,8,8,10.0,I+T_masked
mv_2275,x^2 + y^2 = 25,2,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2276,C,C,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2277,C,C,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2278,C,C,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2280,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2281,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2282,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2283,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2285,D,D,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2286,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2287,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2288,-4/5,-4,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2290,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2291,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2292,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2293,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2295,"(0, 0)",0,"(-3,-3)",nan,I+T_masked
mv_2296,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2297,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2298,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2300,5,5,3,4.0,I+T_masked
mv_2301,5,5,3,4.0,I+T_masked
mv_2302,5,5,3,4.0,I+T_masked
mv_2303,5,5,3,4.0,I+T_masked
mv_2305,5,5,6,7.0,I+T_masked
mv_2306,5,5,6,7.0,I+T_masked
mv_2307,5,5,6,7.0,I+T_masked
mv_2308,5,5,6,7.0,I+T_masked
mv_2310,"(0, 0)",0,"(-3,-3)",nan,I+T_masked
mv_2311,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2312,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2313,"(5, 5)",5,"(-3,-3)",nan,I+T_masked
mv_2315,5,5,3,4.0,I+T_masked
mv_2316,5,5,3,4.0,I+T_masked
mv_2317,5,5,3,4.0,I+T_masked
mv_2318,5,5,3,4.0,I+T_masked
mv_2320,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2321,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2322,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2323,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2325,A,A,A,nan,I+T_masked
mv_2326,A,A,A,nan,I+T_masked
mv_2327,A,A,A,nan,I+T_masked
mv_2328,A,A,A,nan,I+T_masked
mv_2330,C,C,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2331,x^2+y^2=25,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2332,x^2+y^2=25,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2333,x^2+y^2=25,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2335,"(0, 0)",0,"(1,3)",nan,I+T_masked
mv_2336,"(0, 0)",0,"(1,3)",nan,I+T_masked
mv_2337,"(0, 0)",0,"(1,3)",nan,I+T_masked
mv_2338,"(0, 0)",0,"(1,3)",nan,I+T_masked
mv_2340,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2341,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2342,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2343,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2345,5,5,7,8.0,I+T_masked
mv_2346,5,5,7,8.0,I+T_masked
mv_2347,5,5,7,8.0,I+T_masked
mv_2348,5,5,7,8.0,I+T_masked
mv_2350,C,C,y=\sqrt{49-x^2},nan,I+T_masked
mv_2351,C,C,y=\sqrt{49-x^2},nan,I+T_masked
mv_2352,C,C,y=\sqrt{49-x^2},nan,I+T_masked
mv_2353,C,C,y=\sqrt{49-x^2},nan,I+T_masked
mv_2355,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2356,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2357,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2358,"(0,0)",0,"(0,0)",nan,I+T_masked
mv_2360,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_masked
mv_2361,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_masked
mv_2362,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_masked
mv_2363,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_masked
mv_2365,C,C,"(-2,1]",nan,I+T_masked
mv_2366,C,C,"(-2,1]",nan,I+T_masked
mv_2367,C,C,"(-2,1]",nan,I+T_masked
mv_2368,C,C,"(-2,1]",nan,I+T_masked
mv_2370,"(-∞, 4]",4,"(-\infty, 4]",nan,I+T_masked
mv_2371,"(-\infty, 4]",4,"(-\infty, 4]",nan,I+T_masked
mv_2372,"(-\infty, 4]",4,"(-\infty, 4]",nan,I+T_masked
mv_2373,"(-\infty, 4]",4,"(-\infty, 4]",nan,I+T_masked
mv_2375,B,B,B,nan,I+T_masked
mv_2376,A,A,B,nan,I+T_masked
mv_2377,A,A,B,nan,I+T_masked
mv_2378,A,A,B,nan,I+T_masked
mv_2380,A,A,A,nan,I+T_masked
mv_2381,A,A,A,nan,I+T_masked
mv_2382,A,A,A,nan,I+T_masked
mv_2383,A,A,A,nan,I+T_masked
mv_2385,B,B,B,nan,I+T_masked
mv_2386,B,B,B,nan,I+T_masked
mv_2387,B,B,B,nan,I+T_masked
mv_2388,B,B,B,nan,I+T_masked
mv_2390,B,B,A,nan,I+T_masked
mv_2391,B,B,A,nan,I+T_masked
mv_2392,B,B,A,nan,I+T_masked
mv_2393,B,B,A,nan,I+T_masked
mv_2395,B,B,B,nan,I+T_masked
mv_2396,B,B,B,nan,I+T_masked
mv_2397,B,B,B,nan,I+T_masked
mv_2398,B,B,B,nan,I+T_masked
mv_2400,C,C,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2401,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2402,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2403,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2405,A,A,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2406,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2407,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2408,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2410,C,C,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2411,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2412,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2413,"[-5, 5] [-3, 2]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2415,C,C,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2416,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2417,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2418,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2420,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2421,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2422,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2423,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2425,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2426,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2427,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2428,C,C,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2430,"[-10, 10]",-10,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2431,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2432,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2433,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2435,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2436,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2437,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2438,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2440,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2441,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2442,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2443,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2445,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2446,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2447,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2448,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2450,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2451,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2452,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2453,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2455,A,A,A,nan,I+T_masked
mv_2456,A,A,A,nan,I+T_masked
mv_2457,A,A,A,nan,I+T_masked
mv_2458,A,A,A,nan,I+T_masked
mv_2460,A,A,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2461,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2462,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2463,C,C,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2465,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2466,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2467,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2468,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2470,C,C,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2471,C,C,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2472,C,C,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2473,C,C,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2475,B,B,B,nan,I+T_masked
mv_2476,B,B,B,nan,I+T_masked
mv_2477,B,B,B,nan,I+T_masked
mv_2478,B,B,B,nan,I+T_masked
mv_2480,C,C,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2481,C,C,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2482,C,C,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2483,C,C,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2485,B,B,A,nan,I+T_masked
mv_2486,A,A,A,nan,I+T_masked
mv_2487,A,A,A,nan,I+T_masked
mv_2488,A,A,A,nan,I+T_masked
mv_2490,B,B,A,nan,I+T_masked
mv_2491,A,A,A,nan,I+T_masked
mv_2492,A,A,A,nan,I+T_masked
mv_2493,A,A,A,nan,I+T_masked
mv_2495,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_masked
mv_2496,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_masked
mv_2497,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_masked
mv_2498,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_masked
mv_2500,A,A,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_masked
mv_2501,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_masked
mv_2502,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_masked
mv_2503,"(-5, -1) and (1, 5)",-5,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_masked
mv_2505,A,A,"(-1.8,10)",nan,I+T_masked
mv_2506,A,A,"(-1.8,10)",nan,I+T_masked
mv_2507,A,A,"(-1.8,10)",nan,I+T_masked
mv_2508,A,A,"(-1.8,10)",nan,I+T_masked
mv_2510,C,C,f(x)=|x-3|,nan,I+T_masked
mv_2511,A.,A,f(x)=|x-3|,nan,I+T_masked
mv_2512,A.,A,f(x)=|x-3|,nan,I+T_masked
mv_2513,A.,A,f(x)=|x-3|,nan,I+T_masked
mv_2515,C,C,even,nan,I+T_masked
mv_2516,Even,Even,even,nan,I+T_masked
mv_2517,Even,Even,even,nan,I+T_masked
mv_2518,Even,Even,even,nan,I+T_masked
mv_2520,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_masked
mv_2521,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_masked
mv_2522,y = -x - 1,1,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_masked
mv_2523,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_masked
mv_2525,C,C,f(x)=-3|x-3|+3,nan,I+T_masked
mv_2526,C,C,f(x)=-3|x-3|+3,nan,I+T_masked
mv_2527,C,C,f(x)=-3|x-3|+3,nan,I+T_masked
mv_2528,C,C,f(x)=-3|x-3|+3,nan,I+T_masked
mv_2530,D,D,B,nan,I+T_masked
mv_2531,C,C,B,nan,I+T_masked
mv_2532,C,C,B,nan,I+T_masked
mv_2533,C,C,B,nan,I+T_masked
mv_2535,-2,-2,slope =-4,nan,I+T_masked
mv_2536,C,C,slope =-4,nan,I+T_masked
mv_2537,C,C,slope =-4,nan,I+T_masked
mv_2538,C,C,slope =-4,nan,I+T_masked
mv_2540,y = 5,5,$y \leq 5$,nan,I+T_masked
mv_2541,y ≤ 5,5,$y \leq 5$,nan,I+T_masked
mv_2542,y ≤ 5,5,$y \leq 5$,nan,I+T_masked
mv_2543,y ≤ 5,5,$y \leq 5$,nan,I+T_masked
mv_2545,C,C,$y \geq-2 x-6$,nan,I+T_masked
mv_2546,y ≤ -x,y,$y \geq-2 x-6$,nan,I+T_masked
mv_2547,y ≤ -x,y,$y \geq-2 x-6$,nan,I+T_masked
mv_2548,y ≤ -x,y,$y \geq-2 x-6$,nan,I+T_masked
mv_2550,C,C,$y<2 x+6$,nan,I+T_masked
mv_2551,C,C,$y<2 x+6$,nan,I+T_masked
mv_2552,C,C,$y<2 x+6$,nan,I+T_masked
mv_2553,C,C,$y<2 x+6$,nan,I+T_masked
mv_2555,C,C,$y>-3 x$,nan,I+T_masked
mv_2556,C,C,$y>-3 x$,nan,I+T_masked
mv_2557,C,C,$y>-3 x$,nan,I+T_masked
mv_2558,C,C,$y>-3 x$,nan,I+T_masked
mv_2560,C,C,$y \leq 2 x+3$,nan,I+T_masked
mv_2561,C,C,$y \leq 2 x+3$,nan,I+T_masked
mv_2562,C,C,$y \leq 2 x+3$,nan,I+T_masked
mv_2563,C,C,$y \leq 2 x+3$,nan,I+T_masked
mv_2565,2,2,Slope $=\frac{1}{5}$,nan,I+T_masked
mv_2566,2,2,Slope $=\frac{1}{5}$,nan,I+T_masked
mv_2567,2,2,Slope $=\frac{1}{5}$,nan,I+T_masked
mv_2568,2,2,Slope $=\frac{1}{5}$,nan,I+T_masked
mv_2570,-0.7,-0.7,Slope $=-\frac{1}{2}$,nan,I+T_masked
mv_2571,-0.7,-0.7,Slope $=-\frac{1}{2}$,nan,I+T_masked
mv_2572,-0.7,-0.7,Slope $=-\frac{1}{2}$,nan,I+T_masked
mv_2573,-0.7,-0.7,Slope $=-\frac{1}{2}$,nan,I+T_masked
mv_2575,B,B,B,nan,I+T_masked
mv_2576,B,B,B,nan,I+T_masked
mv_2577,B,B,B,nan,I+T_masked
mv_2578,B,B,B,nan,I+T_masked
mv_2580,C,C,(C),nan,I+T_masked
mv_2581,C,C,(C),nan,I+T_masked
mv_2582,C,C,(C),nan,I+T_masked
mv_2583,C,C,(C),nan,I+T_masked
mv_2585,C,C,(C),nan,I+T_masked
mv_2586,C,C,(C),nan,I+T_masked
mv_2587,C,C,(C),nan,I+T_masked
mv_2588,C,C,(C),nan,I+T_masked
mv_2590,3,3,4,5.0,I+T_masked
mv_2591,2.5,2.5,4,5.0,I+T_masked
mv_2592,2.5,2.5,4,5.0,I+T_masked
mv_2593,3.5,3.5,4,5.0,I+T_masked
mv_2595,10,10,7,8.0,I+T_masked
mv_2596,10,10,7,8.0,I+T_masked
mv_2597,10,10,7,8.0,I+T_masked
mv_2598,13,13,7,8.0,I+T_masked
mv_2600,C,C,(B),nan,I+T_masked
mv_2601,C,C,(B),nan,I+T_masked
mv_2602,C,C,(B),nan,I+T_masked
mv_2603,D,D,(B),nan,I+T_masked
mv_2605,2,2,5,6.0,I+T_masked
mv_2606,2,2,5,6.0,I+T_masked
mv_2607,2,2,5,6.0,I+T_masked
mv_2608,2,2,5,6.0,I+T_masked
mv_2610,D,D,(B),nan,I+T_masked
