item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_3088,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3090,10,10,8,10.0,I+T_perp,,Plane Geometry,Analytic,Functions_collected
mv_3091,10,10,8,10.0,I+T_perp,,Plane Geometry,Analytic,Functions_collected
mv_3092,10,10,8,10.0,I+T_perp,,Plane Geometry,Analytic,Functions_collected
mv_3093,10,10,8,10.0,I+T_perp,,Plane Geometry,Analytic,Functions_collected
mv_3095,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3096,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3097,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3098,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3100,,,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3101,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3102,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3103,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_3105,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_3106,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_3107,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_3108,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_3110,108,108,90,108.0,I+T_perp,,Functions,Applied,Functions_collected
mv_3111,108,108,90,108.0,I+T_perp,,Functions,Applied,Functions_collected
mv_3112,108,108,90,108.0,I+T_perp,,Functions,Applied,Functions_collected
mv_3113,108,108,90,108.0,I+T_perp,,Functions,Applied,Functions_collected
mv_3115,,,y=-2 t+180,,I+T_perp,,Functions,Applied,Functions_collected
mv_3116,,,y=-2 t+180,,I+T_perp,,Functions,Applied,Functions_collected
mv_3117,,,y=-2 t+180,,I+T_perp,,Functions,Applied,Functions_collected
mv_3118,,,y=-2 t+180,,I+T_perp,,Functions,Applied,Functions_collected
mv_3120,,,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3121,,,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3122,,,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3123,,,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3125,,,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3126,,,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3127,,,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3128,,,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3130,,,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3131,,,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3132,,,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3133,,,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3135,"(5, 4)",5,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3136,"(1, 4)",1,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3137,"(1, 4)",1,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3138,10,10,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3140,0,0,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3141,0,0,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3142,0,0,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3143,0,0,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3145,,,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3146,0.49,0.49,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3147,"[0.39, 0.5, 0.5, 0.6]",0.39,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3148,1.5,1.5,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3150,,,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3151,1,1,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3152,"[0.3, 0.49, 0.4, 0.58]",0.3,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3153,1,1,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3155,"(0,1)",0,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3156,"[0.46, 0.5, 0.59, 0.6]",0.46,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3157,"[0.39, 0.5, 0.5, 0.59]",0.39,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3158,"[0.39, 0.49, 0.58, 0.62]",0.39,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3160,,,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3161,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3162,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3163,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3165,0,0,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3166,1,1,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3167,1.5,1.5,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3168,1,1,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3170,13,13,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3171,12,12,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3172,12,12,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3173,13,13,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3175,10,10,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3176,10,10,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3177,12,12,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3178,12,12,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3180,15.0,15.0,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3181,15,15,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3182,11.5,11.5,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3183,11.5 cm,11.5 cm,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3185,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3186,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3187,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3188,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3190,10.5,10.5,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3191,10.99,10.99,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3192,10.99,10.99,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3193,0.0,0.0,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3195,13,13,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3196,13,13,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3197,13,13,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3198,13.5,13.5,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3200,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3201,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3202,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3203,0,0,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3205,0.785,0.785,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3206,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3207,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3208,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3210,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3211,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3212,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3213,0.0,0.0,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3215,0.00,0.00,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3216,0.00,0.00,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3217,0.53,0.53,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3218,0.0,0.0,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3220,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3221,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3222,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3223,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3225,0.0,0.0,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3226,0.00,0.00,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3227,0.00,0.00,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3228,0.0,0.0,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3230,18.29,18.29,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3231,0.00,0.00,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3232,0.00,0.00,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3233,,,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3235,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3236,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3237,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3238,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3240,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3241,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3242,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3243,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3245,12.6,12.6,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3246,12 cm,12 cm,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3247,12 cm,12 cm,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3248,0,0,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3250,1.43,1.43,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3251,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3252,0,0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3253,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3255,1.43 x 10^-5 m^3,1.43,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3256,22.36,22.36,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3257,0,0,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3258,22.36,22.36,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3260,0.00,0.00,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3261,,,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3262,,,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3263,,,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3265,0.000,0.000,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3266,0.00,0.00,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3267,0,0,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3268,0.00,0.00,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3270,314.16,314.16,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3271,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3272,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3273,100,100,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3275,100000000,100000000,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3276,49.5,49.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3277,49.5,49.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3278,12.5,12.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3280,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3281,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3282,1000000,1000000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3283,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3285,2.49 m,2.49 m,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3286,1.59 m²,1.59 m,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3287,1.59,1.59,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3288,0.0,0.0,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3290,100,100,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3291,143,143,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3292,100,100,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3293,100,100,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3295,79,79,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3296,100,100,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3297,100,100,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3298,100,100,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3300,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3301,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3302,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3303,100,100,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3305,100.0,100.0,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3306,11.0 cm,11.0 cm,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3307,11.0 cm,11.0 cm,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3308,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3310,4 \* pi \* (L - 2 \* R + R - r),4,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3311,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3312,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3313,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3315,11.02,11.02,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3316,11.09,11.09,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3317,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3318,11.09,11.09,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3320,28.27,28.27,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3321,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3322,1.0,1.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3323,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3325,100.00,100.00,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3326,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3327,56.7,56.7,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3328,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3330,1.0,1.0,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3331,0.0,0.0,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3332,0.0,0.0,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3333,0.0,0.0,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3335,10.00,10.00,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3336,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3337,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3338,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3340,4.99,4.99,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3341,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3342,7.47 m^2,7.47 m,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3343,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3345,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3346,100,100,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3347,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3348,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3350,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3351,11.33,11.33,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3352,100,100,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3353,125.0,125.0,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3355,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3356,10.89 cm²,10.89 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3357,10.73 cm²,10.73 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3358,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3360,10.55 mm,10.55 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3361,10.05,10.05,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3362,100.0,100.0,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3363,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3365,1.49,1.49,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3366,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3367,1.43,1.43,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3368,100,100,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3370,150.0,150.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3371,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
