item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_3120,,,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3121,"(20, 10)",20,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3122,"(20, 10)",20,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3123,"(20, 10)",20,"Center $=(20,10)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3125,"(4,0)",4,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3126,"(4, 0)",4,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3127,"(4, 0)",4,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3128,"(4, 0)",4,"$=(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3130,"(4, 0)",4,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3131,"(4, 0)",4,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3132,"(4, 0)",4,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3133,"(4, 0)",4,"$(4,0)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3135,"(0, 14)",0,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3136,"(0, 4)",0,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3137,"(0, 6)",0,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3138,"(0, 14)",0,"$(0,14)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3140,360,360,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3141,360,360,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3142,360,360,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3143,360,360,Bugs Bunny,,I+T_perp,,Functions,Applied,Functions_collected
mv_3145,"(90,5)",90,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3146,"(0,5)",0,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3147,"(0,5)",0,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3148,"(0,0)",0,"y=\sin x=\left(90^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3150,"(0,0)",0,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3151,C,C,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3152,"(0,0)",0,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3153,C,C,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3155,"(45,1)",45,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3156,C,C,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3157,C,C,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3158,C,C,"\left(315^\circ ,1\right)",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3160,"(90,5)",90,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3161,A,A,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3162,A,A,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3163,A,A,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3165,A,A,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3166,C,C,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3167,A,A,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3168,C,C,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T_perp,,Functions,Coordinate,Functions_collected
mv_3170,2,2,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3171,2,2,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3172,2,2,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3173,2,2,diameter $=10 \mathrm{~m}$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3175,5,5,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3176,5,5,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3177,5,5,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3178,5,5,$r=5$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3180,15.87,15.87,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3181,15.87,15.87,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3182,16.20,16.20,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3183,14.42,14.42,$y=21.61$,,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3185,68.00,68.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3186,108.00,108.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3187,108.00,108.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3188,101.43,101.43,Area $=124.85 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3190,,,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3191,C,C,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3192,C,C,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3193,,,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3195,,,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3196,,,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3197,,,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3198,,,Weight $=63.3 \mathrm{~g}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3200,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3201,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3202,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3203,C,C,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3205,1413.71,1413.71,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3206,,,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3207,,,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3208,,,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3210,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3211,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3212,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3213,C,C,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3215,13.57,13.57,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3216,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3217,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3218,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3220,1.13,1.13,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3221,1.13,1.13,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3222,0.11,0.11,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3223,11.73,11.73,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3225,430.3,430.3,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3226,43.0,43.0,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3227,43.0,43.0,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3228,42.4,42.4,220.0 \mathrm{~cm}^{3},,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3230,47.12,47.12,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3231,28.27,28.27,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3232,113.04,113.04,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3233,28.27,28.27,56.55 units $^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3235,113.09,113.09,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3236,4.19,4.19,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3237,C,C,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3238,,,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3240,100.53,100.53,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3241,C,C,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3242,C,C,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3243,,,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3245,,,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3246,,,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3247,C,C,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3248,C,C,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3250,593.48,593.48,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3251,,,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3252,,,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3253,,,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3255,C,C,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3256,C,C,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3257,,,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3258,C,C,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3260,226.195,226.195,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3261,235.619,235.619,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3262,C,C,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3263,235.619,235.619,Volume $=452.389$ cubic units,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3265,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3266,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3267,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3268,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_perp,,Solid Geometry,Volume,Geo3D_collected
mv_3270,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3271,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3272,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3273,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3275,2494.80,2494.80,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3276,A,A,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3277,A,A,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3278,2496.49,2496.49,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3280,,,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3281,200000.00,200000.00,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3282,,,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3283,C,C,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3285,1.13,1.13,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3286,C,C,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3287,1.13,1.13,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3288,C,C,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3290,C,C,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3291,C,C,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3292,C,C,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3293,C,C,$h=58$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3295,C,C,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3296,C,C,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3297,C,C,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3298,C,C,$h=30$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3300,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3301,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3302,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3303,222.40,222.40,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3305,2000.00,2000.00,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3306,2000.00,2000.00,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3307,2000.00,2000.00,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3308,C,C,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3310,$2\pi R L + 2\pi r L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3311,$2\pi R L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3312,$2\pi R L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3313,2πR(L + R),2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3315,3801.95,3801.95,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3316,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3317,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3318,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3320,345.45,345.45,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3321,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3322,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3323,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3325,2420.33,2420.33,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3326,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3327,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3328,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3330,36π,36,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3331,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3332,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3333,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3335,201.062,201.062,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3336,201.062,201.062,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3337,C,C,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3338,201.062,201.062,Surface Area $=603.186$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3340,C,C,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3341,C,C,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3342,C,C,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3343,C,C,Surface Area $=52647.45$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3345,,,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3346,C,C,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3347,C,C,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3348,1000,1000,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3350,C,C,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3351,,,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3352,2220,2220,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3353,2620,2620,Surface Area $=8128.50$ units $^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3355,201.06,201.06,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3356,201.06,201.06,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3357,C,C,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3358,C,C,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3360,1000.00,1000.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3361,,,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3362,,,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3363,C,C,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3365,50.3,50.3,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3366,15.7,15.7,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3367,15.7,15.7,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3368,A,A,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3370,2141.59,2141.59,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3371,2200.00,2200.00,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3372,,,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3373,C,C,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3375,C,C,S.A. $=1209.84$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3376,C,C,S.A. $=1209.84$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3377,C,C,S.A. $=1209.84$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3378,C,C,S.A. $=1209.84$,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3380,14.2,14.2,11.83,14.2,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3381,14.2,14.2,11.83,14.2,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3382,14.2,14.2,11.83,14.2,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3383,14.2,14.2,11.83,14.2,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3385,82.01,82.01,68.34,82.01,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3386,82.01,82.01,68.34,82.01,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3387,82.01,82.01,68.34,82.01,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3388,82.01,82.01,68.34,82.01,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3390,D,D,54.74,65.69,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3391,D,D,54.74,65.69,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3392,D,D,54.74,65.69,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3393,C,C,54.74,65.69,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3395,12.89,12.89,10.74,12.89,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3396,D,D,10.74,12.89,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3397,D,D,10.74,12.89,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3398,D,D,10.74,12.89,I+T_perp,,Solid Geometry,Length,Geo3D_collected
mv_3400,121.00,121.00,75.15 \mathrm{m}^2,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3401,100.00,100.00,75.15 \mathrm{m}^2,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3402,100.00,100.00,75.15 \mathrm{m}^2,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
mv_3403,41.00,41.00,75.15 \mathrm{m}^2,,I+T_perp,,Solid Geometry,Area,Geo3D_collected
