item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_3152,"(90, -5)",90,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3153,"(0,5)",0,"\left(x,y\right)=\left(270^\circ ,5\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3155,"\left(45^\circ ,1\right)",45,"\left(315^\circ ,1\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3156,C,C,"\left(315^\circ ,1\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3157,C,C,"\left(315^\circ ,1\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3158,C,C,"\left(315^\circ ,1\right)",,I+T,,Functions,Coordinate,Functions_collected
mv_3160,"(90,5)",90,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3161,"(0,5)",0,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3162,"(90, 5)",90,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3163,"(0,5)",0,"$(x, y)=\left(90^{\circ}, 5\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3165,"(45,1)",45,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3166,A,A,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3167,C,C,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3168,A,A,"$(x, y)=\left(315^{\circ}, 1\right)$",,I+T,,Functions,Coordinate,Functions_collected
mv_3170,2,2,diameter $=10 \mathrm{~m}$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3171,2,2,diameter $=10 \mathrm{~m}$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3172,2,2,diameter $=10 \mathrm{~m}$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3173,2r,2,diameter $=10 \mathrm{~m}$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3175,5,5,$r=5$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3176,5,5,$r=5$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3177,5,5,$r=5$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3178,12,12,$r=5$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3180,15.87,15.87,$y=21.61$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3181,15.00,15.00,$y=21.61$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3182,16.24,16.24,$y=21.61$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3183,14.42,14.42,$y=21.61$,,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3185,41.00,41.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3186,57.60,57.60,Area $=124.85 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3187,57.60,57.60,Area $=124.85 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3188,68.00,68.00,Area $=124.85 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3190,212.36,212.36,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3191,C,C,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3192,C,C,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3193,C,C,Volume $=1633.63 \mathrm{~m}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3195,C,C,Weight $=63.3 \mathrm{~g}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3196,C,C,Weight $=63.3 \mathrm{~g}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3197,C,C,Weight $=63.3 \mathrm{~g}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3198,C,C,Weight $=63.3 \mathrm{~g}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3200,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3201,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3202,282.74,282.74,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3203,C,C,Volume $=904.78 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3205,1413.71,1413.71,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3206,C,C,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3207,C,C,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3208,C,C,Volume $=883.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3210,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3211,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3212,16.75,16.75,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3213,B,B,Volume $=25.13 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3215,B,B,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3216,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3217,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3218,C,C,Volume $=32.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3220,17.67,17.67,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3221,10.18,10.18,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3222,C,C,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3223,C,C,Volume $=10.45 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3225,430.1,430.1,220.0 \mathrm{~cm}^{3},,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3226,49.3,49.3,220.0 \mathrm{~cm}^{3},,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3227,49.3,49.3,220.0 \mathrm{~cm}^{3},,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3228,42.9,42.9,220.0 \mathrm{~cm}^{3},,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3230,56.55,56.55,56.55 units $^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3231,28.27,28.27,56.55 units $^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3232,28.27,28.27,56.55 units $^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3233,28.27,28.27,56.55 units $^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3235,113.10,113.10,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3236,4.19,4.19,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3237,C,C,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3238,4.19,4.19,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3240,A,A,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3241,A,A,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3242,C,C,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3243,A,A,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3245,,,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3246,,,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3247,C,C,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3248,226.19,226.19,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3250,593.48,593.48,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3251,C,C,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3252,C,C,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3253,C,C,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3255,C,C,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3256,A,A,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3257,C,C,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3258,A,A,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3260,226.195,226.195,Volume $=452.389$ cubic units,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3261,56.549,56.549,Volume $=452.389$ cubic units,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3262,28.274,28.274,Volume $=452.389$ cubic units,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3263,56.549,56.549,Volume $=452.389$ cubic units,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3265,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3266,A,A,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3267,C,C,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3268,A,A,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3270,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3271,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3272,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3273,C,C,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3275,1018.68,1018.68,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3276,C,C,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3277,C,C,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3278,C,C,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3280,C,C,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3281,C,C,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3282,C,C,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3283,C,C,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3285,1.13,1.13,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3286,C,C,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3287,1.13,1.13,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3288,C,C,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3290,C,C,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3291,C,C,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3292,C,C,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3293,C,C,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3295,C,C,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3296,C,C,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3297,C,C,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3298,C,C,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3300,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3301,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3302,261.19,261.19,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3303,261.74,261.74,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3305,1000.00,1000.00,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3306,C,C,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3307,C,C,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3308,C,C,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3310,$2\pi R L + 2\pi r L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3311,$2\pi R L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3312,$2\pi R L$,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3313,2πR(L + R),2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3315,380.95,380.95,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3316,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3317,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3318,C,C,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3320,345.44,345.44,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3321,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3322,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3323,C,C,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3325,3343.76,3343.76,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3326,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3327,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3328,C,C,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3330,36π,36,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3331,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3332,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3333,36.000,36.000,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3335,401.923,401.923,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3336,201.062,201.062,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3337,C,C,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3338,268.083,268.083,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3340,388.72,388.72,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3341,300.00,300.00,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3342,C,C,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3343,300.00,300.00,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3345,1220,1220,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3346,1210.00,1210.00,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3347,1210.00,1210.00,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3348,1210.00,1210.00,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3350,1010.00,1010.00,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3351,C,C,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3352,2260,2260,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3353,1010,1010,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3355,201.06,201.06,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3356,201.06,201.06,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3357,C,C,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3358,251.20,251.20,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3360,1000.00,1000.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3361,C,C,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3362,C,C,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3363,C,C,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3365,50.3,50.3,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3366,50.3,50.3,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3367,50.3,50.3,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3368,50.3,50.3,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3370,2541.60,2541.60,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3371,C,C,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3372,C,C,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3373,C,C,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3375,C,C,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3376,C,C,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3377,C,C,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3378,C,C,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3380,41.81,41.81,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3381,45.00,45.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3382,45.00,45.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3383,45.00,45.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3385,10.00,10.00,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3386,110.00,110.00,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3387,10.00,10.00,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3388,90.00,90.00,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3390,45.00,45.00,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3391,45.00,45.00,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3392,45.00,45.00,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3393,45.00,45.00,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3395,116.57,116.57,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3396,120.00,120.00,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3397,112.50,112.50,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3398,C,C,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3400,121.00,121.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3401,100.00,100.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3402,100.00,100.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3403,41.00,41.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3405,111.00,111.00,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3406,41.41,41.41,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3407,41.41,41.41,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3408,12.00,12.00,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3410,C,C,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3411,C,C,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3412,C,C,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3413,C,C,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3415,113.13,113.13,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3416,113.10,113.10,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3417,113.10,113.10,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3418,55.40,55.40,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3420,12,12,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3421,13,13,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3422,13,13,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3423,13,13,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3425,146.61,146.61,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3426,226.86,226.86,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3427,C,C,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3428,C,C,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3430,70.7,70.7,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3431,70.7 cm³,70.7 cm,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3432,C,C,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3433,94.2,94.2,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3435,135.7,135.7,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3436,132.7,132.7,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3437,135.0,135.0,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3438,23.5,23.5,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3440,113.1,113.1,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3441,113.1,113.1,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3442,113.1,113.1,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3443,37.7,37.7,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
