item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_3233,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,56.55 units $^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3235,1.23,1.23,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3236,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3237,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3238,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3240,1.083,1.083,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3241,1.0,1.0,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3242,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3243,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3245,1.43,1.43,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3246,100,100,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3247,10.5,10.5,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3248,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=508.94 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3250,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3251,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3252,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3253,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3255,12.5,12.5,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3256,1.00,1.00,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3257,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3258,1.00,1.00,Volume $=46827.83 \mathrm{~mm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3260,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3261,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3262,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3263,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3265,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3266,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3267,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3268,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3270,[NUM],[NUM],Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3271,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3272,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3273,100000000,100000000,Surface Area $=2827.43 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3275,149,149,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3276,49.0,49.0,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3277,49,49,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3278,1.0,1.0,Surface Area $=9236.28 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3280,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3281,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3282,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3283,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3285,1.49,1.49,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3286,1.57,1.57,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3287,1.59,1.59,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3288,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3290,143,143,$h=58$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3291,100,100,$h=58$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3292,100,100,$h=58$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3293,14.3,14.3,$h=58$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3295,100,100,$h=30$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3296,79,79,$h=30$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3297,79,79,$h=30$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3298,79,79,$h=30$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3300,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3301,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3302,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3303,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3305,10.0,10.0,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3306,1000,1000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3307,1000,1000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3308,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3310,$A = \pi R^2 + \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3311,$A = 2 \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3312,$A = \pi L^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3313,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3315,11.095,11.095,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3316,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3317,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3318,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3320,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3321,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3322,1.0,1.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3323,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3325,56.72,56.72,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3326,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3327,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3328,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3330,1.00,1.00,Area $=113.097$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3331,0.00,0.00,Area $=113.097$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3332,0.0,0.0,Area $=113.097$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3333,0.00,0.00,Area $=113.097$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3335,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3336,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3337,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3338,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3340,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3341,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3342,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3343,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3345,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3346,1000,1000,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3347,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3348,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3350,25,25,Surface Area $=8128.50$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3351,25,25,Surface Area $=8128.50$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3352,25,25,Surface Area $=8128.50$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3353,1.25,1.25,Surface Area $=8128.50$ units $^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3355,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3356,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3357,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3358,1.0,1.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3360,10.55 mm²,10.55 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3361,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3362,10.5,10.5,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3363,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3365,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3366,1.0,1.0,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3367,1.27,1.27,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3368,1.25 cm²,1.25 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3370,15.09 cm²,15.09 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3371,15.0 cm,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3372,15.0,15.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3373,15.0,15.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3375,12.5,12.5,S.A. $=1209.84$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3376,12.5,12.5,S.A. $=1209.84$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3377,0.0,0.0,S.A. $=1209.84$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3378,12.5 cm²,12.5 cm,S.A. $=1209.84$,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3380,0.00,0.00,11.83,14.2,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3381,0.00,0.00,11.83,14.2,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3382,0.0,0.0,11.83,14.2,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3383,14.5,14.5,11.83,14.2,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3385,45.0,45.0,68.34,82.01,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3386,45.0,45.0,68.34,82.01,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3387,23.04,23.04,68.34,82.01,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3388,12.0,12.0,68.34,82.01,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3390,1.0,1.0,54.74,65.69,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3391,1.0,1.0,54.74,65.69,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3392,1,1,54.74,65.69,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3393,0.0,0.0,54.74,65.69,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3395,0.5,0.5,10.74,12.89,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3396,0.5,0.5,10.74,12.89,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3397,0.3,0.3,10.74,12.89,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3398,0.39,0.39,10.74,12.89,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3400,0.0,0.0,75.15 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3401,0.00,0.00,75.15 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3402,0.00,0.00,75.15 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3403,0.00,0.00,75.15 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3405,0.5,0.5,69.30,83.16,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3406,0.5,0.5,69.30,83.16,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3407,1.5,1.5,69.30,83.16,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3408,0.45,0.45,69.30,83.16,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3410,1/2 AB + 1/2 BD + 1/2 DF,1,\sqrt{AB^2+BD^2+DF^2},,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3411,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3412,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3413,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3415,0.00,0.00,94.59 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3416,0.29,0.29,94.59 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3417,0.29,0.29,94.59 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3418,0.00,0.00,94.59 \mathrm{m}^2,,I+T_masked,,Solid Geometry,Area,Geo3D_collected
mv_3420,13,13,14,17.0,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3421,13,13,14,17.0,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3422,13,13,14,17.0,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3423,L,L,14,17.0,I+T_masked,,Solid Geometry,Length,Geo3D_collected
mv_3425,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3426,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3427,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3428,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3430,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3431,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3432,0.00,0.00,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3433,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3435,[NUM],[NUM],Volume $=127.2 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3436,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3437,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3438,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3440,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3441,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3442,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3443,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3445,0.00,0.00,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3446,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3447,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3448,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3450,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3451,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3452,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3453,0.00,0.00,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3455,1.59 x 10^-2,1.59,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3456,1.5,1.5,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3457,1.5,1.5,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3458,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3460,15.0,15.0,Weight $=18.63 \mathrm{~kg}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3461,15.5,15.5,Weight $=18.63 \mathrm{~kg}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3462,15.0 g,15.0,Weight $=18.63 \mathrm{~kg}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3463,15.5,15.5,Weight $=18.63 \mathrm{~kg}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3465,100,100,Weekly water intake $=15.5$ Litres,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3466,100,100,Weekly water intake $=15.5$ Litres,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3467,100,100,Weekly water intake $=15.5$ Litres,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3468,100,100,Weekly water intake $=15.5$ Litres,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3470,0.0,0.0,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3471,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3472,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
mv_3473,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T_masked,,Solid Geometry,Volume,Geo3D_collected
