item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_3287,1.29 x 1.0 = 1.29 m²,1.29,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3288,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Surface Area $=9.86 \mathrm{~m}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3290,100,100,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3291,143,143,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3292,100,100,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3293,143,143,$h=58$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3295,79,79,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3296,100,100,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3297,100,100,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3298,100,100,$h=30$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3300,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3301,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3302,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3303,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3305,100.0,100.0,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3306,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3307,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3308,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3310,$A = \pi R^2 + \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3311,$A = 2 \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3312,$A = \pi L^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3313,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3315,11.02,11.02,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3316,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3317,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3318,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3320,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3321,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3322,1.0,1.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3323,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3325,100.00,100.00,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3326,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3327,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3328,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3330,1.0,1.0,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3331,0.00,0.00,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3332,0.0,0.0,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3333,0.00,0.00,Area $=113.097$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3335,10.0,10.0,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3336,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3337,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3338,1.0,1.0,Surface Area $=603.186$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3340,1.09 x 10^-2 m^2,1.09,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3341,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3342,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3343,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3345,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3346,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3347,1.0,1.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3348,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3350,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3351,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3352,100,100,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3353,1.25,1.25,Surface Area $=8128.50$ units $^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3355,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3356,10.09 cm²,10.09 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3357,10.73 cm²,10.73 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3358,1.0,1.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3360,10.55 mm,10.55 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3361,10.05 m²,10.05 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3362,10.05 mm²,10.05 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3363,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3365,1.49,1.49,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3366,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3367,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3368,1.25 cm²,1.25 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3370,150.0,150.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3371,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3372,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3373,15.0,15.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3375,12.5,12.5,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3376,12.5,12.5,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3377,1.0,1.0,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3378,12.5 cm²,12.5 cm,S.A. $=1209.84$,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3380,0.00,0.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3381,0.00,0.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3382,0.00,0.00,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3383,14.5,14.5,11.83,14.2,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3385,45.0,45.0,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3386,45.0,45.0,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3387,45.0,45.0,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3388,12.0,12.0,68.34,82.01,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3390,0.49,0.49,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3391,0.49,0.49,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3392,0.59,0.59,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3393,0.39,0.39,54.74,65.69,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3395,0.45,0.45,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3396,0.39,0.39,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3397,0.39,0.39,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3398,0.39,0.39,10.74,12.89,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3400,0.0,0.0,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3401,0.00,0.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3402,0.00,0.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3403,0.00,0.00,75.15 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3405,0.39,0.39,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3406,0.39,0.39,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3407,0.39,0.39,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3408,0.45,0.45,69.30,83.16,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3410,1/2 AB + 1/2 BD + 1/2 DF,1,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3411,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3412,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3413,1/2,1,\sqrt{AB^2+BD^2+DF^2},,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3415,0.00,0.00,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3416,0.00,0.00,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3417,0.00,0.00,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3418,0.00,0.00,94.59 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3420,11.5,11.5,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3421,1.3,1.3,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3422,1.3,1.3,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3423,L,L,14,17.0,I+T,,Solid Geometry,Length,Geo3D_collected
mv_3425,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3426,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3427,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3428,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3430,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3431,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3432,0.00,0.00,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3433,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3435,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3436,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3437,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3438,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3440,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3441,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3442,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3443,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3445,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3446,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3447,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3448,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3450,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3451,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3452,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3453,0.00,0.00,Volume $=577.3 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3455,0.00,0.00,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3456,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3457,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3458,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3460,250,250,Weight $=18.63 \mathrm{~kg}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3461,250 g,250,Weight $=18.63 \mathrm{~kg}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3462,250g,250,Weight $=18.63 \mathrm{~kg}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3463,250,250,Weight $=18.63 \mathrm{~kg}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3465,20,20,Weekly water intake $=15.5$ Litres,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3466,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Weekly water intake $=15.5$ Litres,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3467,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Weekly water intake $=15.5$ Litres,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3468,28,28,Weekly water intake $=15.5$ Litres,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3470,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3471,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3472,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3473,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=89.1 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3475,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3476,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3477,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3478,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3480,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3481,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3482,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3483,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3485,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3486,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3487,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3488,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,,I+T,,Solid Geometry,Volume,Geo3D_collected
mv_3490,36 cm²,36 cm,216.\mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3491,36 cm²,36 cm,216.\mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3492,12.56 cm²,12.56 cm,216.\mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3493,64 square centimeters,64 s,216.\mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3495,120,120,288 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3496,12,12,288 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3497,12,12,288 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3498,12.5 cm²,12.5 cm,288 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3500,120 cm²,120 cm,768 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3501,120 cm²,120 cm,768 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3502,122.5 cm²,122.5 cm,768 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3503,12 cm²,12 cm,768 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3505,120 cm²,120 cm,528 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3506,120 cm²,120 cm,528 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3507,120 cm²,120 cm,528 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3508,120 cm²,120 cm,528 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3510,100 cm²,100 cm,338 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3511,108,108,338 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3512,108,108,338 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3513,18 cm²,18 cm,338 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3515,1000 cm²,1000 cm,534 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3516,19.5 cm²,19.5 cm,534 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3517,19.5 cm²,19.5 cm,534 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3518,117.5 cm²,117.5 cm,534 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3520,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3521,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3522,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3523,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3525,120,120,608 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3526,120 cm²,120 cm,608 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3527,12 cm²,12 cm,608 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3528,12 cm²,12 cm,608 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3530,12.0,12.0,200.49 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3531,12.0,12.0,200.49 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3532,12.0,12.0,200.49 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3533,12.0,12.0,200.49 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3535,120,120,120 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3536,12,12,120 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3537,12.5 cm²,12.5 cm,120 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3538,12,12,120 \mathrm{cm}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3540,100,100,256.2 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3541,12.5,12.5,256.2 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3542,1.27,1.27,256.2 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
mv_3543,1.0,1.0,256.2 \mathrm{m}^2,,I+T,,Solid Geometry,Area,Geo3D_collected
