item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2156,C,C,8.246,9.9,I+T_perp
mv_2157,C,C,8.246,9.9,I+T_perp
mv_2158,C,C,8.246,9.9,I+T_perp
mv_2160,C,C,"(2,-2)",nan,I+T_perp
mv_2161,C,C,"(2,-2)",nan,I+T_perp
mv_2162,C,C,"(2,-2)",nan,I+T_perp
mv_2163,C,C,"(2,-2)",nan,I+T_perp
mv_2165,C,C,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2166,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2167,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2168,None,None,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_perp
mv_2170,C,C,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2171,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2172,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2173,None,None,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_perp
mv_2175,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2176,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2177,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2178,None,None,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_perp
mv_2180,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2181,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2182,None,None,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2183,C,C,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_perp
mv_2185,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2186,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2187,None,None,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2188,C,C,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_perp
mv_2190,A,A,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2191,A,A,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2192,A,A,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2193,A,A,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_perp
mv_2195,A,A,"C
D",nan,I+T_perp
mv_2196,B/C,B,"C
D",nan,I+T_perp
mv_2197,B/C,B,"C
D",nan,I+T_perp
mv_2198,B/C,B,"C
D",nan,I+T_perp
mv_2200,A,A,$\frac{4}{5}$,nan,I+T_perp
mv_2201,$\frac{4}{5}$,4,$\frac{4}{5}$,nan,I+T_perp
mv_2202,$\frac{4}{5}$,4,$\frac{4}{5}$,nan,I+T_perp
mv_2203,C,C,$\frac{4}{5}$,nan,I+T_perp
mv_2205,None,None,$\frac{4}{3}$,nan,I+T_perp
mv_2206,None,None,$\frac{4}{3}$,nan,I+T_perp
mv_2207,None,None,$\frac{4}{3}$,nan,I+T_perp
mv_2208,None,None,$\frac{4}{3}$,nan,I+T_perp
mv_2210,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2211,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2212,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2213,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2215,None,None,$-\frac{20}{21}$,nan,I+T_perp
mv_2216,None,None,$-\frac{20}{21}$,nan,I+T_perp
mv_2217,None,None,$-\frac{20}{21}$,nan,I+T_perp
mv_2218,None,None,$-\frac{20}{21}$,nan,I+T_perp
mv_2220,A,A,$\frac{20}{29}$,nan,I+T_perp
mv_2221,A,A,$\frac{20}{29}$,nan,I+T_perp
mv_2222,A,A,$\frac{20}{29}$,nan,I+T_perp
mv_2223,C,C,$\frac{20}{29}$,nan,I+T_perp
mv_2225,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2226,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2227,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2228,C,C,$-\frac{21}{29}$,nan,I+T_perp
mv_2230,C,C,$\frac{20}{29}$,nan,I+T_perp
mv_2231,C,C,$\frac{20}{29}$,nan,I+T_perp
mv_2232,C,C,$\frac{20}{29}$,nan,I+T_perp
mv_2233,C,C,$\frac{20}{29}$,nan,I+T_perp
mv_2235,None,None,$-\frac{21}{20}$,nan,I+T_perp
mv_2236,None,None,$-\frac{21}{20}$,nan,I+T_perp
mv_2237,None,None,$-\frac{21}{20}$,nan,I+T_perp
mv_2238,None,None,$-\frac{21}{20}$,nan,I+T_perp
mv_2240,A,A,A,nan,I+T_perp
mv_2241,A,A,A,nan,I+T_perp
mv_2242,A,A,A,nan,I+T_perp
mv_2243,A,A,A,nan,I+T_perp
mv_2245,A,A,y=-2 x+5,nan,I+T_perp
mv_2246,None,None,y=-2 x+5,nan,I+T_perp
mv_2247,None,None,y=-2 x+5,nan,I+T_perp
mv_2248,None,None,y=-2 x+5,nan,I+T_perp
mv_2250,C,C,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2251,C,C,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2252,C,C,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2253,C,C,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2255,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2256,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2257,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2258,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_2260,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2261,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2262,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2263,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2265,2,2,2,4.0,I+T_perp
mv_2266,2,2,2,4.0,I+T_perp
mv_2267,2,2,2,4.0,I+T_perp
mv_2268,2,2,2,4.0,I+T_perp
mv_2270,D,D,8,10.0,I+T_perp
mv_2271,D,D,8,10.0,I+T_perp
mv_2272,D,D,8,10.0,I+T_perp
mv_2273,D,D,8,10.0,I+T_perp
mv_2275,C,C,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2276,C,C,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2277,C,C,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2278,C,C,$x^{2}+y^{2}=49$,nan,I+T_perp
mv_2280,(x-1)^2+(y-3)^2=36,-1,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2281,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2282,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2283,C,C,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_perp
mv_2285,D,D,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2286,C,C,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2287,C,C,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2288,C,C,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_perp
mv_2290,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2291,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2292,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2293,5,5,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_perp
mv_2295,"(0, 0)",0,"(-3,-3)",nan,I+T_perp
mv_2296,"(0, 0)",0,"(-3,-3)",nan,I+T_perp
mv_2297,"(0, 0)",0,"(-3,-3)",nan,I+T_perp
mv_2298,"(0, 0)",0,"(-3,-3)",nan,I+T_perp
mv_2300,4,4,3,4.0,I+T_perp
mv_2301,4,4,3,4.0,I+T_perp
mv_2302,4,4,3,4.0,I+T_perp
mv_2303,4,4,3,4.0,I+T_perp
mv_2305,7,7,6,7.0,I+T_perp
mv_2306,7,7,6,7.0,I+T_perp
mv_2307,7,7,6,7.0,I+T_perp
mv_2308,7,7,6,7.0,I+T_perp
mv_2310,"(0, 0)",0,"(-3,-3)",nan,I+T_perp
mv_2311,"(5, 5)",5,"(-3,-3)",nan,I+T_perp
mv_2312,"(5, 5)",5,"(-3,-3)",nan,I+T_perp
mv_2313,"(5, 5)",5,"(-3,-3)",nan,I+T_perp
mv_2315,4,4,3,4.0,I+T_perp
mv_2316,4,4,3,4.0,I+T_perp
mv_2317,4,4,3,4.0,I+T_perp
mv_2318,4,4,3,4.0,I+T_perp
mv_2320,None,None,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2321,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2322,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2323,C,C,(x+3)^2+(y+3)^2=9,nan,I+T_perp
mv_2325,A,A,A,nan,I+T_perp
mv_2326,A,A,A,nan,I+T_perp
mv_2327,A,A,A,nan,I+T_perp
mv_2328,A,A,A,nan,I+T_perp
mv_2330,None,None,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2331,C,C,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2332,C,C,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2333,C,C,x^2+(y+4)^2=4^2,nan,I+T_perp
mv_2335,None,None,"(1,3)",nan,I+T_perp
mv_2336,A,A,"(1,3)",nan,I+T_perp
mv_2337,A,A,"(1,3)",nan,I+T_perp
mv_2338,A,A,"(1,3)",nan,I+T_perp
mv_2340,"(0,7)",0,"(0,0)",nan,I+T_perp
mv_2341,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2342,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2343,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2345,8,8,7,8.0,I+T_perp
mv_2346,8,8,7,8.0,I+T_perp
mv_2347,8,8,7,8.0,I+T_perp
mv_2348,8,8,7,8.0,I+T_perp
mv_2350,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2351,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2352,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2353,None,None,y=\sqrt{49-x^2},nan,I+T_perp
mv_2355,"(0,0)",0,"(0,0)",nan,I+T_perp
mv_2356,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2357,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2358,"(0, 0)",0,"(0,0)",nan,I+T_perp
mv_2360,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_perp
mv_2361,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_perp
mv_2362,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_perp
mv_2363,"(20, 10)",20,"Center $=(20,10)$",nan,I+T_perp
mv_2365,None,None,"(-2,1]",nan,I+T_perp
mv_2366,C,C,"(-2,1]",nan,I+T_perp
mv_2367,C,C,"(-2,1]",nan,I+T_perp
mv_2368,C,C,"(-2,1]",nan,I+T_perp
mv_2370,"(-∞, 4)",4,"(-\infty, 4]",nan,I+T_perp
mv_2371,"(-oo, 4)",4,"(-\infty, 4]",nan,I+T_perp
mv_2372,"(-oo, 4)",4,"(-\infty, 4]",nan,I+T_perp
mv_2373,"(-oo, 4)",4,"(-\infty, 4]",nan,I+T_perp
mv_2375,B,B,B,nan,I+T_perp
mv_2376,A,A,B,nan,I+T_perp
mv_2377,A,A,B,nan,I+T_perp
mv_2378,A,A,B,nan,I+T_perp
mv_2380,B,B,A,nan,I+T_perp
mv_2381,A,A,A,nan,I+T_perp
mv_2382,A,A,A,nan,I+T_perp
mv_2383,A,A,A,nan,I+T_perp
mv_2385,B,B,B,nan,I+T_perp
mv_2386,B,B,B,nan,I+T_perp
mv_2387,B,B,B,nan,I+T_perp
mv_2388,B,B,B,nan,I+T_perp
mv_2390,B,B,A,nan,I+T_perp
mv_2391,B,B,A,nan,I+T_perp
mv_2392,B,B,A,nan,I+T_perp
mv_2393,B,B,A,nan,I+T_perp
mv_2395,B,B,B,nan,I+T_perp
mv_2396,B,B,B,nan,I+T_perp
mv_2397,B,B,B,nan,I+T_perp
mv_2398,B,B,B,nan,I+T_perp
mv_2400,A,A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2401,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2402,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2403,"A: (-∞, -3) U (-3, ∞)",A,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_perp
mv_2405,A,A,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2406,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2407,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2408,C,C,"domain: (2,8] and range: [6,8)",nan,I+T_perp
mv_2410,"[-4, 4]",-4,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2411,"[-5, 5]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2412,"[-5, 5]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2413,"[-5, 5]",-5,"domain: [-4,4] and range: [0,2]",nan,I+T_perp
mv_2415,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2416,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2417,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2418,"[-5, 3]",-5,"domain: [-5,3) and range: [0,2]",nan,I+T_perp
mv_2420,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2421,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2422,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2423,C,C,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_perp
mv_2425,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2426,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2427,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2428,None,None,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_perp
mv_2430,A,A,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2431,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2432,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2433,C,C,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_perp
mv_2435,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2436,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2437,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2438,A,A,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_perp
mv_2440,C,C,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2441,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2442,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2443,None,None,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_perp
mv_2445,C,C,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2446,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2447,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2448,None,None,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_perp
mv_2450,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2451,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2452,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2453,C,C,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_perp
mv_2455,A,A,A,nan,I+T_perp
mv_2456,A,A,A,nan,I+T_perp
mv_2457,A,A,A,nan,I+T_perp
mv_2458,A,A,A,nan,I+T_perp
mv_2460,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2461,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2462,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2463,None,None,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_perp
mv_2465,C,C,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2466,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2467,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2468,None,None,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_perp
mv_2470,A,A,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2471,D,D,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2472,D,D,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2473,D,D,f(x)=-(x+1)^2+2,nan,I+T_perp
mv_2475,B,B,B,nan,I+T_perp
mv_2476,B,B,B,nan,I+T_perp
mv_2477,B,B,B,nan,I+T_perp
mv_2478,B,B,B,nan,I+T_perp
mv_2480,C,C,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2481,C,C,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2482,C,C,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2483,C,C,$-\frac{3}{2}x+3$,nan,I+T_perp
mv_2485,B,B,A,nan,I+T_perp
mv_2486,A,A,A,nan,I+T_perp
mv_2487,A,A,A,nan,I+T_perp
mv_2488,A,A,A,nan,I+T_perp
mv_2490,B,B,A,nan,I+T_perp
mv_2491,A,A,A,nan,I+T_perp
mv_2492,A,A,A,nan,I+T_perp
mv_2493,A,A,A,nan,I+T_perp
mv_2495,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2496,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2497,None,None,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2498,C,C,"Increasing at (2, \infty) and decreasing at (-\infty, 2)",nan,I+T_perp
mv_2500,A,A,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2501,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2502,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2503,None,None,"\text { increasing } \quad(-3,1) ; \quad \text { constant }(-\infty,-3) \cup(1, \infty)",nan,I+T_perp
mv_2505,C,C,"(-1.8,10)",nan,I+T_perp
mv_2506,C,C,"(-1.8,10)",nan,I+T_perp
mv_2507,C,C,"(-1.8,10)",nan,I+T_perp
mv_2508,C,C,"(-1.8,10)",nan,I+T_perp
mv_2510,D,D,f(x)=|x-3|,nan,I+T_perp
mv_2511,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2512,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2513,None,None,f(x)=|x-3|,nan,I+T_perp
mv_2515,C,C,even,nan,I+T_perp
mv_2516,None,None,even,nan,I+T_perp
mv_2517,None,None,even,nan,I+T_perp
mv_2518,None,None,even,nan,I+T_perp
mv_2520,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2521,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2522,None,None,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2523,C,C,f(x)=\frac{1}{2}|x+2|+1,nan,I+T_perp
mv_2525,C,C,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2526,C,C,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2527,None,None,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2528,C,C,f(x)=-3|x-3|+3,nan,I+T_perp
mv_2530,C,C,B,nan,I+T_perp
mv_2531,B,B,B,nan,I+T_perp
mv_2532,B,B,B,nan,I+T_perp
mv_2533,B,B,B,nan,I+T_perp
mv_2535,-4,-4,slope =-4,nan,I+T_perp
mv_2536,C,C,slope =-4,nan,I+T_perp
mv_2537,C,C,slope =-4,nan,I+T_perp
mv_2538,C,C,slope =-4,nan,I+T_perp
mv_2540,y >= 5,5,$y \leq 5$,nan,I+T_perp
mv_2541,C,C,$y \leq 5$,nan,I+T_perp
mv_2542,C,C,$y \leq 5$,nan,I+T_perp
mv_2543,C,C,$y \leq 5$,nan,I+T_perp
mv_2545,C,C,$y \geq-2 x-6$,nan,I+T_perp
mv_2546,C,C,$y \geq-2 x-6$,nan,I+T_perp
mv_2547,C,C,$y \geq-2 x-6$,nan,I+T_perp
mv_2548,C,C,$y \geq-2 x-6$,nan,I+T_perp
mv_2550,C,C,$y<2 x+6$,nan,I+T_perp
mv_2551,C,C,$y<2 x+6$,nan,I+T_perp
mv_2552,C,C,$y<2 x+6$,nan,I+T_perp
mv_2553,C,C,$y<2 x+6$,nan,I+T_perp
mv_2555,C,C,$y>-3 x$,nan,I+T_perp
mv_2556,C,C,$y>-3 x$,nan,I+T_perp
mv_2557,C,C,$y>-3 x$,nan,I+T_perp
mv_2558,C,C,$y>-3 x$,nan,I+T_perp
mv_2560,C,C,$y \leq 2 x+3$,nan,I+T_perp
mv_2561,C,C,$y \leq 2 x+3$,nan,I+T_perp
mv_2562,C,C,$y \leq 2 x+3$,nan,I+T_perp
mv_2563,C,C,$y \leq 2 x+3$,nan,I+T_perp
mv_2565,C,C,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2566,2,2,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2567,2,2,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2568,2,2,Slope $=\frac{1}{5}$,nan,I+T_perp
mv_2570,None,None,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2571,C,C,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2572,C,C,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2573,C,C,Slope $=-\frac{1}{2}$,nan,I+T_perp
mv_2575,B,B,B,nan,I+T_perp
mv_2576,B,B,B,nan,I+T_perp
mv_2577,B,B,B,nan,I+T_perp
mv_2578,B,B,B,nan,I+T_perp
mv_2580,C,C,(C),nan,I+T_perp
mv_2581,C,C,(C),nan,I+T_perp
mv_2582,C,C,(C),nan,I+T_perp
mv_2583,C,C,(C),nan,I+T_perp
mv_2585,C,C,(C),nan,I+T_perp
mv_2586,C,C,(C),nan,I+T_perp
mv_2587,C,C,(C),nan,I+T_perp
mv_2588,C,C,(C),nan,I+T_perp
mv_2590,5,5,4,5.0,I+T_perp
mv_2591,5,5,4,5.0,I+T_perp
mv_2592,5,5,4,5.0,I+T_perp
mv_2593,5,5,4,5.0,I+T_perp
mv_2595,8,8,7,8.0,I+T_perp
mv_2596,8,8,7,8.0,I+T_perp
mv_2597,8,8,7,8.0,I+T_perp
mv_2598,8,8,7,8.0,I+T_perp
mv_2600,C,C,(B),nan,I+T_perp
mv_2601,C,C,(B),nan,I+T_perp
mv_2602,C,C,(B),nan,I+T_perp
mv_2603,D,D,(B),nan,I+T_perp
mv_2605,6,6,5,6.0,I+T_perp
mv_2606,C,C,5,6.0,I+T_perp
mv_2607,C,C,5,6.0,I+T_perp
mv_2608,C,C,5,6.0,I+T_perp
mv_2610,D,D,(B),nan,I+T_perp
mv_2611,D,D,(B),nan,I+T_perp
mv_2612,D,D,(B),nan,I+T_perp
mv_2613,D,D,(B),nan,I+T_perp
mv_2615,E,E,E,nan,I+T_perp
mv_2616,E,E,E,nan,I+T_perp
mv_2617,E,E,E,nan,I+T_perp
mv_2618,E,E,E,nan,I+T_perp
mv_2620,B,B,F,nan,I+T_perp
mv_2621,B,B,F,nan,I+T_perp
mv_2622,B,B,F,nan,I+T_perp
mv_2623,B,B,F,nan,I+T_perp
mv_2625,B,B,F,nan,I+T_perp
mv_2626,B,B,F,nan,I+T_perp
mv_2627,B,B,F,nan,I+T_perp
mv_2628,B,B,F,nan,I+T_perp
mv_2630,B,B,D,nan,I+T_perp
mv_2631,B,B,D,nan,I+T_perp
mv_2632,B,B,D,nan,I+T_perp
mv_2633,B,B,D,nan,I+T_perp
mv_2635,A,A,E,nan,I+T_perp
mv_2636,E,E,E,nan,I+T_perp
mv_2637,E,E,E,nan,I+T_perp
mv_2638,E,E,E,nan,I+T_perp
mv_2640,1.2,1.2,0.2,1.2,I+T_perp
mv_2641,1.2,1.2,0.2,1.2,I+T_perp
mv_2642,1.2,1.2,0.2,1.2,I+T_perp
mv_2643,1.2,1.2,0.2,1.2,I+T_perp
mv_2645,-6.42,-6.42,-5.35,-6.42,I+T_perp
mv_2646,C,C,-5.35,-6.42,I+T_perp
mv_2647,C,C,-5.35,-6.42,I+T_perp
mv_2648,C,C,-5.35,-6.42,I+T_perp
mv_2650,C,C,2,4.0,I+T_perp
mv_2651,C,C,2,4.0,I+T_perp
mv_2652,C,C,2,4.0,I+T_perp
mv_2653,C,C,2,4.0,I+T_perp
mv_2655,9.24,9.24,7.7,9.24,I+T_perp
mv_2656,C,C,7.7,9.24,I+T_perp
