item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2081,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2082,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2083,28 cm,28 cm,Perimeter $=94 \mathrm{~cm}$,nan,I+T_masked
mv_2085,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2086,19.5,19.5,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2087,19,19,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2088,19.5,19.5,Perimeter $=74 \mathrm{~mm}$,nan,I+T_masked
mv_2090,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2091,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2092,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2093,28,28,Perimeter $=28 \mathrm{~mm}$,nan,I+T_masked
mv_2095,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2096,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2097,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2098,10 cm,10 cm,$5=s$,nan,I+T_masked
mv_2100,6096,6096,96,115.0,I+T_masked
mv_2101,690,690,96,115.0,I+T_masked
mv_2102,690,690,96,115.0,I+T_masked
mv_2103,690,690,96,115.0,I+T_masked
mv_2105,6099,6099,36,43.0,I+T_masked
mv_2106,6096,6096,36,43.0,I+T_masked
mv_2107,6096,6096,36,43.0,I+T_masked
mv_2108,6096,6096,36,43.0,I+T_masked
mv_2110,1000,1000,3799 km,nan,I+T_masked
mv_2111,100000,100000,3799 km,nan,I+T_masked
mv_2112,100000,100000,3799 km,nan,I+T_masked
mv_2113,100000000,100000000,3799 km,nan,I+T_masked
mv_2115,0.00,0.00,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2116,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2117,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2118,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,60.21 \mathrm{m}^2,nan,I+T_masked
mv_2120,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2121,0.01,0.01,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2122,0.01,0.01,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2123,0.01,0.01,1389.32 \mathrm{m}^2,nan,I+T_masked
mv_2125,550,550,729,875.0,I+T_masked
mv_2126,550,550,729,875.0,I+T_masked
mv_2127,550,550,729,875.0,I+T_masked
mv_2128,550,550,729,875.0,I+T_masked
mv_2130,W,W,N 34° W,nan,I+T_masked
mv_2131,W,W,N 34° W,nan,I+T_masked
mv_2132,W,W,N 34° W,nan,I+T_masked
mv_2133,W,W,N 34° W,nan,I+T_masked
mv_2135,100,100,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2136,100,100,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2137,100,100,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2138,100,100,\frac{1225\pi }{2} \text { units }^2,nan,I+T_masked
mv_2140,B,B,False,nan,I+T_masked
mv_2141,B,B,False,nan,I+T_masked
mv_2142,B,B,False,nan,I+T_masked
mv_2143,B,B,False,nan,I+T_masked
mv_2145,B,B,False,nan,I+T_masked
mv_2146,B,B,False,nan,I+T_masked
mv_2147,B,B,False,nan,I+T_masked
mv_2148,B,B,False,nan,I+T_masked
mv_2150,12,12,$h=15$,nan,I+T_masked
mv_2151,12,12,$h=15$,nan,I+T_masked
mv_2152,12,12,$h=15$,nan,I+T_masked
mv_2153,12,12,$h=15$,nan,I+T_masked
mv_2155,1.49,1.49,8.246,9.9,I+T_masked
mv_2156,1.5,1.5,8.246,9.9,I+T_masked
mv_2157,1.5,1.5,8.246,9.9,I+T_masked
mv_2158,1.5,1.5,8.246,9.9,I+T_masked
mv_2160,"[0.3, 0.5, 0.4, 0.62]",0.3,"(2,-2)",nan,I+T_masked
mv_2161,"[0.3, 0.5, 0.4, 0.6] [0.5, 0.5, 0.6, 0.6] [0.7, 0.5, 0.8, 0.6]",0.3,"(2,-2)",nan,I+T_masked
mv_2162,"[0.3, 0.5, 0.4, 0.6] [0.5, 0.5, 0.6, 0.6] [0.7, 0.5, 0.8, 0.6]",0.3,"(2,-2)",nan,I+T_masked
mv_2163,"[0.3, 0.5, 0.4, 0.6] [0.5, 0.5, 0.6, 0.6] [0.7, 0.5, 0.8, 0.6]",0.3,"(2,-2)",nan,I+T_masked
mv_2165,x^2 + y^2 = 4,2,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2166,y = -x + 6,6,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2167,y = -x + 6,6,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2168,y = -x + 6,6,\frac{x^2}{81}+\frac{y^2}{9}=1,nan,I+T_masked
mv_2170,x^2 + y^2 = [NUM]^2,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2171,x^2 + 5x - 10 = 0,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2172,x^2 + 5x - 10 = 0,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2173,x^2 + 5x - 10 = 0,2,\frac{(x+2)^2}{4}+\frac{(y-2)^2}{9}=1,nan,I+T_masked
mv_2175,y = (x/10)^2,10,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2176,y = -x^2 + 10x + 10,2,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2177,y = x^2 - 4x + 10,2,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2178,y = -x^2 + 10x + 10,2,\frac{y^2}{16}-\frac{x^2}{25}=1,nan,I+T_masked
mv_2180,y = -x^2 + 2x - 1,2,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2181,y = -x^2 + 2x - 1,2,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2182,y = x^2 - 2x + 1,2,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2183,y = -x^2 + 2x - 1,2,\frac{y^2}{9}-\frac{(x+1)^2}{9}=1,nan,I+T_masked
mv_2185,y = -x^2 + 2x - 1,2,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2186,y = -x^2 + 2x - 3,2,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2187,y = x^2 - 3x + 2,2,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2188,y = -x^2 + 2x - 3,2,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,nan,I+T_masked
mv_2190,[NUM],[NUM],"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2191,0.5,0.5,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2192,0.5,0.5,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2193,0.5,0.5,"$\left(\frac{\sqrt{2}}{2}, \frac{\sqrt{2}}{2}\right)$",nan,I+T_masked
mv_2195,B,B,"C
D",nan,I+T_masked
mv_2196,B,B,"C
D",nan,I+T_masked
mv_2197,B,B,"C
D",nan,I+T_masked
mv_2198,B,B,"C
D",nan,I+T_masked
mv_2200,[NUM],[NUM],$\frac{4}{5}$,nan,I+T_masked
mv_2201,0.5,0.5,$\frac{4}{5}$,nan,I+T_masked
mv_2202,0.5,0.5,$\frac{4}{5}$,nan,I+T_masked
mv_2203,0.5,0.5,$\frac{4}{5}$,nan,I+T_masked
mv_2205,0.5,0.5,$\frac{4}{3}$,nan,I+T_masked
mv_2206,0.5,0.5,$\frac{4}{3}$,nan,I+T_masked
mv_2207,0.5,0.5,$\frac{4}{3}$,nan,I+T_masked
mv_2208,0.5,0.5,$\frac{4}{3}$,nan,I+T_masked
mv_2210,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2211,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2212,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2213,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2215,0.5,0.5,$-\frac{20}{21}$,nan,I+T_masked
mv_2216,0.5,0.5,$-\frac{20}{21}$,nan,I+T_masked
mv_2217,0.5,0.5,$-\frac{20}{21}$,nan,I+T_masked
mv_2218,0.5,0.5,$-\frac{20}{21}$,nan,I+T_masked
mv_2220,[NUM],[NUM],$\frac{20}{29}$,nan,I+T_masked
mv_2221,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2222,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2223,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2225,[NUM],[NUM],$-\frac{21}{29}$,nan,I+T_masked
mv_2226,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2227,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2228,0.5,0.5,$-\frac{21}{29}$,nan,I+T_masked
mv_2230,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2231,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2232,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2233,0.5,0.5,$\frac{20}{29}$,nan,I+T_masked
mv_2235,0.5,0.5,$-\frac{21}{20}$,nan,I+T_masked
mv_2236,0.5,0.5,$-\frac{21}{20}$,nan,I+T_masked
mv_2237,0.5,0.5,$-\frac{21}{20}$,nan,I+T_masked
mv_2238,22/39,22,$-\frac{21}{20}$,nan,I+T_masked
mv_2240,A,A,A,nan,I+T_masked
mv_2241,B,B,A,nan,I+T_masked
mv_2242,B,B,A,nan,I+T_masked
mv_2243,B,B,A,nan,I+T_masked
mv_2245,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_masked
mv_2246,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_masked
mv_2247,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_masked
mv_2248,y = 0.5 x + 0.5,0.5,y=-2 x+5,nan,I+T_masked
mv_2250,y = -x + 5,5,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2251,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2252,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2253,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T_masked
mv_2255,y = -x + 5,5,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2256,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2257,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2258,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T_masked
mv_2260,"$(0, 0)$",0,"(0,0)",nan,I+T_masked
mv_2261,"$(0.4, 0.41)$",0.4,"(0,0)",nan,I+T_masked
mv_2262,"$(0.4, 0.41)$",0.4,"(0,0)",nan,I+T_masked
mv_2263,"$(0.4, 0.41)$",0.4,"(0,0)",nan,I+T_masked
mv_2265,1,1,2,4.0,I+T_masked
mv_2266,1,1,2,4.0,I+T_masked
mv_2267,1,1,2,4.0,I+T_masked
mv_2268,1,1,2,4.0,I+T_masked
mv_2270,10,10,8,10.0,I+T_masked
mv_2271,10,10,8,10.0,I+T_masked
mv_2272,10,10,8,10.0,I+T_masked
mv_2273,10,10,8,10.0,I+T_masked
mv_2275,x^2 + y^2 = [NUM]^2,2,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2276,x^2 + y^2 = 10,2,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2277,x^2 + y^2 = 10,2,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2278,x^2 + y^2 = 10,2,$x^{2}+y^{2}=49$,nan,I+T_masked
mv_2280,x^2 + y^2 = [NUM]^2,2,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2281,x^2 + y^2 = 10,2,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2282,x^2 + y^2 = 10,2,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2283,x^2 + y^2 = 10,2,$(x-1)^{2}+(y-3)^{2}=36$,nan,I+T_masked
mv_2285,0.5,0.5,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2286,0.5,0.5,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2287,0.5,0.5,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2288,0.5,0.5,$\frac{-2 \sqrt{13}}{13}$,nan,I+T_masked
mv_2290,1,1,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2291,1,1,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2292,1,1,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2293,1,1,"Complete the statement.Every point on the circle is exactly 5 units away from the point (0,0).",nan,I+T_masked
mv_2295,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2296,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2297,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2298,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2300,10,10,3,4.0,I+T_masked
mv_2301,10,10,3,4.0,I+T_masked
mv_2302,10,10,3,4.0,I+T_masked
mv_2303,10,10,3,4.0,I+T_masked
mv_2305,10,10,6,7.0,I+T_masked
mv_2306,10,10,6,7.0,I+T_masked
mv_2307,10,10,6,7.0,I+T_masked
mv_2308,10,10,6,7.0,I+T_masked
mv_2310,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2311,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2312,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2313,"(5, 10)",5,"(-3,-3)",nan,I+T_masked
mv_2315,10,10,3,4.0,I+T_masked
mv_2316,10,10,3,4.0,I+T_masked
mv_2317,10,10,3,4.0,I+T_masked
mv_2318,10,10,3,4.0,I+T_masked
mv_2320,(x-h)^2 + (y-k)^2 = r^2,2,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2321,x^2 + y^2 = 10,2,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2322,x^2 + y^2 = 10,2,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2323,x^2 + y^2 = 10,2,(x+3)^2+(y+3)^2=9,nan,I+T_masked
mv_2325,A,A,A,nan,I+T_masked
mv_2326,D,D,A,nan,I+T_masked
mv_2327,D,D,A,nan,I+T_masked
mv_2328,D,D,A,nan,I+T_masked
mv_2330,x^2 + y^2 = 10,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2331,x^2 + y^2 = 10,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2332,x^2 + y^2 = 10,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2333,x^2 + y^2 = 10,2,x^2+(y+4)^2=4^2,nan,I+T_masked
mv_2335,5,5,"(1,3)",nan,I+T_masked
mv_2336,5,5,"(1,3)",nan,I+T_masked
mv_2337,5,5,"(1,3)",nan,I+T_masked
mv_2338,5,5,"(1,3)",nan,I+T_masked
mv_2340,10,10,"(0,0)",nan,I+T_masked
mv_2341,5,5,"(0,0)",nan,I+T_masked
mv_2342,5,5,"(0,0)",nan,I+T_masked
mv_2343,5,5,"(0,0)",nan,I+T_masked
mv_2345,10,10,7,8.0,I+T_masked
mv_2346,10,10,7,8.0,I+T_masked
mv_2347,10,10,7,8.0,I+T_masked
mv_2348,10,10,7,8.0,I+T_masked
mv_2350,x^2 + y^2 = 10,2,y=\sqrt{49-x^2},nan,I+T_masked
mv_2351,y = x,y,y=\sqrt{49-x^2},nan,I+T_masked
mv_2352,y = x,y,y=\sqrt{49-x^2},nan,I+T_masked
mv_2353,y = x,y,y=\sqrt{49-x^2},nan,I+T_masked
mv_2355,10,10,"(0,0)",nan,I+T_masked
mv_2356,5,5,"(0,0)",nan,I+T_masked
mv_2357,5,5,"(0,0)",nan,I+T_masked
mv_2358,5,5,"(0,0)",nan,I+T_masked
mv_2360,"[NUM, NUM]","[NUM,","Center $=(20,10)$",nan,I+T_masked
mv_2361,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T_masked
mv_2362,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T_masked
mv_2363,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T_masked
mv_2365,"[0.0, 0.0, 1.0, 0.99]",0.0,"(-2,1]",nan,I+T_masked
mv_2366,"[0.0, 0.0, 1.0, 0.99]",0.0,"(-2,1]",nan,I+T_masked
mv_2367,"[0.0, 0.0, 1.0, 0.99]",0.0,"(-2,1]",nan,I+T_masked
mv_2368,"[0.0, 0.0, 1.0, 0.99]",0.0,"(-2,1]",nan,I+T_masked
mv_2370,"[0.4, 0.0, 0.99, 0.99]",0.4,"(-\infty, 4]",nan,I+T_masked
mv_2371,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",nan,I+T_masked
mv_2372,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",nan,I+T_masked
mv_2373,"[0.4, 0.3, 0.8, 0.69]",0.4,"(-\infty, 4]",nan,I+T_masked
mv_2375,A,A,B,nan,I+T_masked
mv_2376,B,B,B,nan,I+T_masked
mv_2377,B,B,B,nan,I+T_masked
mv_2378,B,B,B,nan,I+T_masked
mv_2380,A,A,A,nan,I+T_masked
mv_2381,A,A,A,nan,I+T_masked
mv_2382,A,A,A,nan,I+T_masked
mv_2383,A,A,A,nan,I+T_masked
mv_2385,B,B,B,nan,I+T_masked
mv_2386,B,B,B,nan,I+T_masked
mv_2387,B,B,B,nan,I+T_masked
mv_2388,B,B,B,nan,I+T_masked
mv_2390,B,B,A,nan,I+T_masked
mv_2391,B,B,A,nan,I+T_masked
mv_2392,B,B,A,nan,I+T_masked
mv_2393,B,B,A,nan,I+T_masked
mv_2395,B,B,B,nan,I+T_masked
mv_2396,B,B,B,nan,I+T_masked
mv_2397,B,B,B,nan,I+T_masked
mv_2398,B,B,B,nan,I+T_masked
mv_2400,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2401,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2402,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2403,"[0.0, 0.5, 1.0, 5.5]",0.0,"domain: [-4, 0) and range: (-3, 1]",nan,I+T_masked
mv_2405,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2406,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2407,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2408,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (2,8] and range: [6,8)",nan,I+T_masked
mv_2410,"[0.0, -10, 10, 10]",0.0,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2411,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2412,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2413,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-4,4] and range: [0,2]",nan,I+T_masked
mv_2415,"[0.0, -infinity, 1.0, infinity]",0.0,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2416,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2417,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2418,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-5,3) and range: [0,2]",nan,I+T_masked
mv_2420,"[0.0, -infinity, 1.0, infinity]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2421,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2422,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2423,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: (-\infty, 1] and range: [0, \infty)",nan,I+T_masked
mv_2425,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2426,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2427,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2428,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-6,-\frac{1}{6}] \cup[\frac{1}{6}, 6] and range: [-6,-\frac{1}{6}\right] \cup[\frac{1}{6}, 6]",nan,I+T_masked
mv_2430,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2431,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2432,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2433,"[0.0, 0.0, 1.0, 0.99]",0.0,"domain: [-3, \infty) and range: [0, \infty)",nan,I+T_masked
mv_2435,3,3,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2436,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2437,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2438,1,1,"The function is increasing on (-\infty,-2.5) \cup(1, \infty), and decreasing on (-2.5,1)",nan,I+T_masked
mv_2440,"[0.1, 0.1, 0.99, 0.99]",0.1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2441,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2442,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2443,1,1,"\text { increasing on }(-\infty, 1) \cup(3,4) \text {, decreasing on }(1,3) \cup(4, \infty)",nan,I+T_masked
mv_2445,1,1,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2446,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2447,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2448,0,0,"\text { local maximum: }(-3,60) \text {, local minimum: }(3, -60)",nan,I+T_masked
mv_2450,100,100,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2451,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2452,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2453,10,10,"\text { Local minimum at }(-2,-2) \text {, decreasing on }(-3,-2) \text {, increasing on }(-2, \infty)",nan,I+T_masked
mv_2455,B,B,A,nan,I+T_masked
mv_2456,B,B,A,nan,I+T_masked
mv_2457,B,B,A,nan,I+T_masked
mv_2458,B,B,A,nan,I+T_masked
mv_2460,f(x) = 3x - 2,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2461,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2462,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2463,y = -x + 3,3,"When x<=3 $f(x)=-x+1$, when x>3, $f(x)=x-5$",nan,I+T_masked
mv_2465,y = 5 - x,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2466,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2467,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2468,y = -x + 5,5,"When x<=-3 $f(x) = -x-5$, when x>3, $f(x)=x+1$",nan,I+T_masked
mv_2470,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2471,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2472,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2473,y = -x^2 + 3x - 4,2,f(x)=-(x+1)^2+2,nan,I+T_masked
mv_2475,B,B,B,nan,I+T_masked
mv_2476,B,B,B,nan,I+T_masked
mv_2477,B,B,B,nan,I+T_masked
mv_2478,B,B,B,nan,I+T_masked
mv_2480,y = 5x - 1,5,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2481,5x - 3,5,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2482,5x - 3,5,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2483,5x - 3,5,$-\frac{3}{2}x+3$,nan,I+T_masked
mv_2485,B,B,A,nan,I+T_masked
mv_2486,B,B,A,nan,I+T_masked
mv_2487,B,B,A,nan,I+T_masked
mv_2488,B,B,A,nan,I+T_masked
mv_2490,B,B,A,nan,I+T_masked
mv_2491,B,B,A,nan,I+T_masked
mv_2492,B,B,A,nan,I+T_masked
mv_2493,B,B,A,nan,I+T_masked
